cluster,bb_q_dl_core,bb_q_sfu_core,bb_q_ul_core,crime_rate_per_1000_window,crime_rate_per_1000_window_log1p,dpi_ci_lower,dpi_ci_upper,dpi_score,fuel_poverty_pct,imd_barriers_score,imd_crime_score,imd_edu_score,imd_employ_score,imd_health_score,imd_income_score,imd_livenv_score,imd_score,pct_disabled,pct_level4plus,pct_limited_a_little,pct_limited_a_lot,pct_long_term_not_limited,pct_low_skill,pct_no_long_term_condition,pct_no_qual,rDERI_decile,rDERI_score_0_10,risk_disability_limited,risk_edu_highskill_inverse,risk_edu_low,risk_fuel_poverty
0,-0.22179062588834525,-0.02710088598024536,-0.0217645281250794,0.050641854292960684,0.2567489296850213,-0.05136377824844703,-0.05336691856676924,-0.2883291651695089,0.5507082445540494,0.5294946879220634,0.42234258198528785,0.7213604546731872,0.7222361224863353,0.6018872352512786,0.7458392096414339,-0.0027489456326843893,0.753743646564555,0.5136553749945924,-0.6463269452699586,0.22899879633931283,0.611744555929935,-0.5557503285362773,0.7548263263165945,-0.22417325221565174,0.7744466547460285,0.7782626568384305,0.716741692373153,0.5136553749945924,0.6463269452699596,0.7548263263165945,0.5507082445540494
1,0.20829732028434222,0.025452121361782005,0.0204404170264145,-0.04756090344757899,-0.2411288296115165,0.04823890696898262,0.05012018016878887,0.2707877856607987,-0.5172042377338797,-0.49728127217821444,-0.39664808968884213,-0.6774743029182914,-0.6782966968233873,-0.5652695992629856,-0.7004638185633293,0.0025817051852495415,-0.7078873650854062,-0.48240559190668625,0.6070056846995464,-0.21506695981745888,-0.5745272199325863,0.5219395712401549,-0.7089041767300501,0.21053499231051442,-0.7273308429544696,-0.7309146869824261,-0.6731365370353826,-0.48240559190668625,-0.6070056846995454,-0.7089041767300501,-0.5172042377338797
