lsoa_code,PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,PC10,PC11,PC12,PC13,PC14,PC15,cluster
E01000106,4.580146415335814,1.3401850099429813,1.3540556006240414,-1.0109212619901229,-0.27505344899352047,-1.6701791118453395,-0.6063779914160649,1.0472887021898496,-0.3712474981850244,-0.7166843017777729,0.36108551030852004,0.6432324734320438,-0.4550788929903879,0.05173048286649403,0.23535245655564632,4
E01000114,0.6738579944331837,4.3832598093872255,0.6248002461646323,-0.13377398358779594,0.6815631878407695,-0.6616295807100048,0.5498464549878996,-0.24979920557107832,-0.6834380219460697,-0.31559518268814024,0.048382845666418914,0.2419736724433891,0.13464654151687042,0.12748239384697405,-0.06876574149866309,1
E01000019,3.963862376323281,2.6791202704836206,-0.10315527589594248,-0.6384535588236665,0.8912589268570116,0.5565587607591922,-0.6777087919899615,-0.2924032105497433,0.8491481826614885,0.649512071273429,0.48973546159441783,-0.3111367490511689,-0.24780419948617127,0.011157499982473758,0.09131052850387371,1
E01000053,4.834835636195208,0.7403778519844972,-0.024516761905047816,-0.7919426037340024,0.6231843866548902,-1.2697079449177482,-1.0442632416621924,0.31099944888418385,-0.3852468391021985,0.6011007676526534,0.2703370060395992,1.0523132832593733,0.09527655492227982,-0.8809461270578901,-0.15095616509024123,4
E01000100,4.448587046117338,1.9770675207643198,-0.5573447998538547,-0.30855552363841837,1.6163255733420532,0.6360149345826179,0.5178296971501732,-0.8546442097173973,0.42567926244416304,0.42034917888845447,0.06780882030206813,0.1534023952057089,0.8380927244770225,0.24009198626037442,-0.541358642787461,1
E01033587,-0.9424752272761685,2.265634812820466,5.1946545386950085,-0.558183500529354,-1.0614220350925876,-2.2975730990348304,-1.6155916571393034,1.4297489956490712,-0.25912527341802327,-0.5109376151139432,0.32841203155379695,1.296468680912354,0.8347263129657704,0.9802365220318501,-0.05793973468162227,3
E01034479,2.7556708556427534,3.0143539843631797,1.6397113720555718,-1.6782179393500267,-1.122586028717792,-3.7590948068270764,2.056588830721814,1.6926780758308455,-0.42237728742683744,-1.8065401587420193,0.6209325679835692,-0.1873658519016954,-1.1143427633997554,0.036982563486756305,0.17592934070239888,1
E01000020,5.281079734309788,0.8346822039205486,-0.38122654406870105,-0.9057976296917285,0.3830734758914025,-0.3423239271092888,0.7310734132340732,-0.26345677422742947,0.8503544854830032,0.5238315382552801,0.2695926865049045,-0.14804864144553154,0.2967913427305091,-0.925575970898135,-0.12480111215190993,4
E01000069,-0.2865508959874091,3.8347903558246483,-1.2015458905621264,0.21510178720981651,0.6546167459431251,-0.6128520936829822,-0.034307990661333276,-0.2369834410286007,-0.12677976397341784,-0.06541526127081068,-0.15311541156338176,-0.41137006889731,0.2930599245536768,-0.32563468899851256,-0.400953969266618,1
E01000075,4.390714294654398,2.6911239794234665,0.6942089220223602,-0.4574426251037426,2.2715116785495852,0.2923803393774589,-0.13309523336278148,-0.718322244106819,-0.23649856113709558,0.4768059111209442,0.16900209428206248,0.3266420709389036,0.29181913561669165,0.7119974475462922,-0.780244065515524,1
E01000088,3.2276272220676328,2.452496606006585,0.11750644452808433,-0.6114150195121631,1.238769681372119,-0.05782649950110591,0.8982542768255619,-0.3807022985985899,0.7851815194959735,-0.12733627596216843,-0.8070495603065796,0.10855919349839722,0.5391788267375431,-0.14728436734167333,-0.25703709472886876,1
E01000091,4.867637209613579,0.7779927704396972,0.34081366521485457,-1.2710261986095777,0.14354842088601621,-1.263036785714563,-0.1585458332147091,0.5859530936570706,0.10516543516213495,-0.22900490224397765,0.11499414669798454,0.1865213251057097,-0.6010910179808989,0.14400565878127355,-0.5570850524906618,4
E01000102,5.523424426128806,1.635162988335512,-0.24310137577464722,-1.0529516978481461,1.6150203509853203,0.5464304258141657,-1.1049304956120325,-0.7024939095846725,0.3121226028179342,-0.3355045801912949,0.5547172802533735,0.024880283250238347,-0.2832654812532736,-0.18183505298965738,-0.39655580454874795,4
E01000013,5.225819117361525,2.1688965225796255,0.7425225275731903,-0.2057883597660804,1.9395582124140993,0.748520816903012,-0.04466344846471472,-0.3283118819906175,0.1778637807405165,0.800034102848633,0.31943822375276504,0.6090041560492062,-0.47076975312587777,0.5077873502692893,-0.08008038063337111,1
E01000015,2.7292566299087784,3.0640219248132285,0.5109639349772502,-0.7964966546266803,0.13287085203494864,-1.4306332513505486,0.890548601004325,0.12014616458882044,0.4830175705376626,0.294895698743957,1.2434934545834224,0.3689948327675702,-0.32244519565120583,0.38983032379615246,-0.20766593448593584,1
E01000068,2.038352731132544,2.46927141951174,0.27507540899713445,-0.30978077189129744,1.0495497459771825,0.34580204044443796,-0.4132975102061301,-0.1872232614669166,0.36646198096064114,1.2321836006351707,-0.3604875323334462,0.742014066201456,0.32695333673635446,-0.3445461600703821,0.009526945035267489,1
E01000045,4.012120808203577,2.155945491610272,0.49244114936556393,-0.5623220799795695,1.4957454063222932,0.9224888475665158,-0.06087932500603457,-0.5531824837909781,-0.09951664216404099,0.7527461513389274,0.40289833542150494,0.6247385689990553,-0.17888237534843338,0.12470721956009312,-0.42205043526747515,1
E01000056,5.458740386516128,0.23477902295802178,-0.08019638186554585,0.325642449849665,1.585424923013063,-1.177078962577075,-0.08221561953711724,-0.4325115351718123,1.5734844383319964,0.8800693631993601,-0.558034295507786,0.8952777319346651,0.7406993150421899,0.7539322447593645,-0.22236345668384225,4
E01000071,0.21962241885298656,2.6144377843785596,0.10920715363181908,0.0698138186439417,-1.467634950417243,-1.2070997094763793,1.3025871477159825,0.9505997056595069,0.21792607956572618,-0.5537166317415431,0.056806157110281426,0.18611948184414037,0.06537874403804574,-0.13550853683740458,0.2814935715889633,1
