cluster,imd_score__z,imd_income_score__z,imd_employ_score__z,imd_edu_score__z,imd_health_score__z,imd_crime_score__z,imd_barriers_score__z,imd_livenv_score__z,imd_pop2015__z,bb_q_dl_core__z,bb_q_ul_core__z,bb_q_sfu_core__z,crime_count_window__z,crime_rate_per_1000_window__z,crime_rate_per_1000_window_log1p__z,pct_no_qual__z,pct_level4plus__z,pct_low_skill__z,risk_edu_low__z,risk_edu_highskill_inverse__z,pct_disabled__z,pct_limited_a_lot__z,pct_limited_a_little__z,pct_long_term_not_limited__z,pct_no_long_term_condition__z,risk_disability_limited__z,fuel_poverty_pct__z,risk_fuel_poverty__z
1,0.39569530089097493,0.3251336936917043,0.16192218148178164,0.5846236182038487,0.1596903924540155,0.2934277622833462,0.7885330784642526,0.07288099512372402,0.29603529535413087,0.004184630643989396,0.24848325614939704,0.15216153618427705,-0.015875041921889106,-0.039804422185594976,0.11866429330108315,0.9597102748699265,-0.7668239677427218,0.947364098262437,0.947364098262437,0.7668239677427228,-0.41498962026888603,-0.11203214009113553,-0.7158860744877522,-1.0803859287781425,0.8561022884346225,-0.41498962026888603,1.217413619175719,1.217413619175719
2,-0.9335770573816329,-0.803049410537566,-0.6923098796107717,-0.3900701743165155,-0.7002875577970471,-0.781418209883447,-0.6846706390916485,-0.8848796604287346,-0.37347388736681103,0.41997853076152103,0.2768706325966072,0.23603039617589688,-0.263605713800815,-0.2710327331728944,-0.7077510368555163,-0.18671410141331127,-0.36222054387845015,-0.015217275444588587,-0.015217275444588587,0.3622205438784512,-0.05519715485409048,-0.22143712053379946,0.1916549076145649,0.5320533816165359,-0.18437312383126664,-0.05519715485409048,-0.37277690254714513,-0.37277690254714513
3,0.27291215926518714,0.20659011171259176,0.17027253902952508,-0.3179828477025501,0.4842623733066757,0.4633250486010253,0.08831818041069343,0.6556553515239427,0.3237545676555032,-0.3232849549148323,-0.3210893009384801,-0.32700698089594255,0.2049391342175149,0.20304214567883175,0.4846213754192079,-0.4170894471950135,0.5519922479454858,-0.4794600521747105,-0.4794600521747105,-0.5519922479454847,0.20820756844613333,0.077758273809012,0.3292404133282162,0.3128671459013703,-0.32837297734504434,0.20820756844613333,-0.40809278145421546,-0.40809278145421546
4,1.2597232682431598,1.3223325514910382,1.4074830669575764,1.1464717425370756,1.0094174650171166,0.5329414039420685,0.5167926558844335,-0.18864208171616953,-0.0846613657068247,-0.3714449560210919,-0.13380881016158927,-0.006194476222889077,0.005813689688751315,0.029450279623788645,0.31437694740845334,0.9303024190469804,-0.7807265722619752,0.8872562195743046,0.8872562195743046,0.7807265722619763,1.3293539627599367,1.3634880852434146,0.8978459700151485,-0.4702072640458046,-1.0074299354566156,1.3293539627599367,0.3362883594599505,0.3362883594599505
5,-0.9426450378759229,-1.0012947164533763,-0.999236044105938,-0.9994599449129427,-0.9283304545235697,-0.47730816986768204,-0.6991761469550455,0.3852691824346788,-0.1701845220439189,0.2583046233603517,-0.09397136759020708,-0.0405915968239328,-0.05522477893729676,-0.04741820396262058,-0.21163966161053593,-1.313975103360254,1.429723947307666,-1.3834875956080182,-1.3834875956080182,-1.4297239473076648,-1.0541861071410525,-1.0870991868632072,-0.703879648017155,0.7053915228219502,0.652144148368237,-1.0541861071410525,-0.7922732954443578,-0.7922732954443578
6,0.21278778846278998,-0.3243555180416568,0.23566871447326362,-0.680216600434861,-0.0007217339809818165,0.021853381950937972,-0.15618121056432344,2.2298427096851587,0.4199854823897442,-1.6775300122710248,-0.7919720722541085,-4.4149448193439556,21.332767898125322,22.07972007030915,5.8487196487346855,-0.6232944378219534,0.6279209202907495,-0.7006293671028289,-0.7006293671028289,-0.6279209202907484,-0.3477682841272898,-0.3146640901101005,-0.2932669762835254,0.009349673620581441,0.31371414511148027,-0.3477682841272898,-0.6715431280382173,-0.6715431280382173
