lsoa_code,ics_score_z,rDERI_score_0_10,ics_pct,deri_pct,ics_z,deri_z,ics_rank_desc,deri_rank_desc,ics_high,deri_high,quadrant,overlooked_flag
E01003041,1.4600723279682712,4.769506264616451,0.9819239559526283,0.8364845210887181,2.344273177552368,0.9218971483055208,88,788,1,0,Q2: High ICS & Low DERI (OVERLOOKED areas),1
E01002040,1.455957328308986,5.035678640177244,0.98150841471016,0.8828173696239352,2.337666187513509,1.1681158675674557,90,565,1,0,Q2: High ICS & Low DERI (OVERLOOKED areas),1
E01001799,1.451398106694552,3.4460277340044416,0.9808851028464575,0.3989195927695824,2.3303459604696157,-0.30236659465953186,93,2894,1,0,Q2: High ICS & Low DERI (OVERLOOKED areas),1
E01001489,1.439662009533333,4.183691969372122,0.9804695616039892,0.6725535009349678,2.3115026352060797,0.37999851890606234,95,1577,1,0,Q2: High ICS & Low DERI (OVERLOOKED areas),1
E01002823,1.4359118301365357,4.95068337663609,0.9798462497402868,0.8684811967587783,2.305481395845181,1.0894922880605964,98,634,1,0,Q2: High ICS & Low DERI (OVERLOOKED areas),1
E01001804,1.426609333078544,3.853364856591468,0.9794307084978184,0.5574485767712446,2.2905454273184334,0.07443443294489901,100,2131,1,0,Q2: High ICS & Low DERI (OVERLOOKED areas),1
E01003291,1.4209109306373116,5.136924265497154,0.978807396634116,0.898400166216497,2.2813961463259846,1.2617715977859665,103,490,1,0,Q2: High ICS & Low DERI (OVERLOOKED areas),1
E01003188,1.3875316757222376,5.002570679114497,0.9781840847704134,0.879908580926657,2.2278028479083796,1.1374898502992516,106,579,1,0,Q2: High ICS & Low DERI (OVERLOOKED areas),1
E01001947,1.3700914902374637,4.955709800864574,0.9771452316642427,0.870766673592354,2.199801112473543,1.0941419055627775,111,623,1,0,Q2: High ICS & Low DERI (OVERLOOKED areas),1
E01002342,1.361129400314112,4.180919707482726,0.9769374610430085,0.6713068772075629,2.185411697223573,0.37743408008919577,112,1583,1,0,Q2: High ICS & Low DERI (OVERLOOKED areas),1
E01033729,1.357324144394034,4.090298317702627,0.9767296904217744,0.6403490546436734,2.179302027711807,0.2936061378304151,113,1732,1,0,Q2: High ICS & Low DERI (OVERLOOKED areas),1
E01001727,1.3554172722580993,3.4385939127260072,0.9765219198005402,0.3943486391024309,2.176240378562196,-0.30924313829236344,114,2916,1,0,Q2: High ICS & Low DERI (OVERLOOKED areas),1
E01003351,1.3443249599088367,4.995524023870667,0.9758986079368377,0.8790774984417203,2.1584307058361927,1.1309714487349996,117,583,1,0,Q2: High ICS & Low DERI (OVERLOOKED areas),1
E01001611,1.3335275396459605,4.703547390991545,0.9748597548306669,0.8221483482235612,2.141094508016292,0.8608828925862045,122,857,1,0,Q2: High ICS & Low DERI (OVERLOOKED areas),1
E01001917,1.322299086908624,4.94909904566318,0.9740286723457303,0.8682734261375441,2.123066250050345,1.0880267267219526,126,635,1,0,Q2: High ICS & Low DERI (OVERLOOKED areas),1
E01002282,1.3206490306134222,4.5793580543354055,0.9738209017244962,0.7934760024932475,2.120416941081059,0.7460034301587443,127,995,1,0,Q2: High ICS & Low DERI (OVERLOOKED areas),1
E01002686,1.3149210392058646,4.80516123919816,0.9734053604820279,0.844379804695616,2.1112201524283534,0.9548792418016211,129,750,1,0,Q2: High ICS & Low DERI (OVERLOOKED areas),1
E01002530,1.312039780741275,4.33598563551511,0.9729898192395595,0.7220029087886973,2.106594041237319,0.5208754650971477,131,1339,1,0,Q2: High ICS & Low DERI (OVERLOOKED areas),1
E01000951,1.304077430268502,4.4995449646312045,0.9721587367546229,0.7722833991273634,2.093809794672242,0.6721735419672931,135,1097,1,0,Q2: High ICS & Low DERI (OVERLOOKED areas),1
E01003656,1.3038676745294708,4.389185325272951,0.9719509661333887,0.7411178059422397,2.093473013580354,0.5700870312850755,136,1247,1,0,Q2: High ICS & Low DERI (OVERLOOKED areas),1
E01002291,1.2966938076108463,4.232302826830744,0.9715354248909204,0.6900062331186371,2.0819547459750334,0.42496525536948926,138,1493,1,0,Q2: High ICS & Low DERI (OVERLOOKED areas),1
E01001726,1.2966655570247123,4.54074486419232,0.9713276542696863,0.783710783295242,2.081909387200639,0.7102848842216707,139,1042,1,0,Q2: High ICS & Low DERI (OVERLOOKED areas),1
E01000955,1.2896968898792525,4.755963332717012,0.9702888011635155,0.8339912736339081,2.0707205856875492,0.9093694645430487,144,800,1,0,Q2: High ICS & Low DERI (OVERLOOKED areas),1
E01001442,1.2888368158416188,4.966758751404269,0.9700810305422813,0.8732599210471639,2.0693396619767768,1.1043625696919546,145,611,1,0,Q2: High ICS & Low DERI (OVERLOOKED areas),1
E01001349,1.2809815554264965,4.91479252666039,0.9692499480573447,0.861416995636817,2.056727357818198,1.0562920016085535,149,668,1,0,Q2: High ICS & Low DERI (OVERLOOKED areas),1
E01003267,1.279106246118766,4.936502665214952,0.9690421774361105,0.8653646374402659,2.0537163855358562,1.0763746360240944,150,649,1,0,Q2: High ICS & Low DERI (OVERLOOKED areas),1
E01001405,1.278753957823784,5.03584095517328,0.9688344068148764,0.8830251402451693,2.0531507560222546,1.1682660145928816,151,564,1,0,Q2: High ICS & Low DERI (OVERLOOKED areas),1
E01002375,1.2786470338303064,4.696758393215546,0.9686266361936422,0.820693953874922,2.0529790802462364,0.8546028331549552,152,864,1,0,Q2: High ICS & Low DERI (OVERLOOKED areas),1
E01002845,1.2745223594518966,4.217567924430702,0.9682110949511739,0.6839808851028465,2.0463565566039326,0.41133495737277076,154,1522,1,0,Q2: High ICS & Low DERI (OVERLOOKED areas),1
E01000428,1.266811150795617,4.897934605918043,0.9677955537087056,0.8593392894244753,2.033975540079511,1.0406978376918254,156,678,1,0,Q2: High ICS & Low DERI (OVERLOOKED areas),1
E01000341,1.2622792111596586,4.075205640290124,0.9669644712237689,0.6355703303552878,2.026699116626128,0.2796448854844102,160,1755,1,0,Q2: High ICS & Low DERI (OVERLOOKED areas),1
E01032570,1.2508779092380704,4.04181547483363,0.9661333887388324,0.6235196343237066,2.008393334253588,0.24875781932166163,164,1813,1,0,Q2: High ICS & Low DERI (OVERLOOKED areas),1
E01001723,1.2508133347261357,3.228165863845041,0.9659256181175981,0.3170579680033243,2.0082896542554245,-0.5038964135734632,165,3288,1,0,Q2: High ICS & Low DERI (OVERLOOKED areas),1
E01000739,1.2502412375163914,4.829562881982239,0.965717847496364,0.8481196758778309,2.007371102401475,0.9774516113855226,166,732,1,0,Q2: High ICS & Low DERI (OVERLOOKED areas),1
E01001621,1.245132907334419,5.129894373978829,0.9653023062538957,0.8975690837315603,1.9991692337691565,1.2552687032517558,168,494,1,0,Q2: High ICS & Low DERI (OVERLOOKED areas),1
E01002297,1.2445354700896043,4.667964420225222,0.9648867650114273,0.8138375233741949,1.9982099962838196,0.8279674051275223,170,897,1,0,Q2: High ICS & Low DERI (OVERLOOKED areas),1
E01002246,1.2357626248392426,4.426544644631258,0.9642634531477249,0.7542073550799917,1.9841244298243426,0.6046457030688012,173,1184,1,0,Q2: High ICS & Low DERI (OVERLOOKED areas),1
E01002548,1.2321906191258654,4.744208173241745,0.9638479119052566,0.8319135674215666,1.9783892638167884,0.898495532548333,175,810,1,0,Q2: High ICS & Low DERI (OVERLOOKED areas),1
E01002277,1.2311895830935355,4.120709042611164,0.9636401412840224,0.651776438811552,1.9767820133570664,0.32173711770025115,176,1677,1,0,Q2: High ICS & Low DERI (OVERLOOKED areas),1
E01001602,1.2263004515808154,4.659602378370173,0.9632246000415541,0.8127986702680241,1.9689320872628264,0.8202322251276178,178,902,1,0,Q2: High ICS & Low DERI (OVERLOOKED areas),1
E01004177,1.215424392935238,5.114416589667458,0.9626012881778516,0.894452524413048,1.9514696286764133,1.240951213609455,181,509,1,0,Q2: High ICS & Low DERI (OVERLOOKED areas),1
E01004090,1.2143048293028595,4.30834899004897,0.9621857469353834,0.7134843133180968,1.9496720718405818,0.49531060534401816,183,1380,1,0,Q2: High ICS & Low DERI (OVERLOOKED areas),1
E01000941,1.2009372100823976,4.888909694055405,0.9601080407230418,0.8583004363183045,1.9282091959364347,1.0323494798444386,193,683,1,0,Q2: High ICS & Low DERI (OVERLOOKED areas),1
E01002303,1.1941289503285135,4.926074864314213,0.9599002701018076,0.8630791606066902,1.9172779424491164,1.066728556948123,194,660,1,0,Q2: High ICS & Low DERI (OVERLOOKED areas),1
E01000840,1.1896247054919755,4.461122969506044,0.9596924994805734,0.7623104093081239,1.910045985406195,0.6366318580819019,195,1145,1,0,Q2: High ICS & Low DERI (OVERLOOKED areas),1
E01004150,1.1839526623034529,4.392368405217335,0.959069187616871,0.7423644296696447,1.9009390264877455,0.5730314911132722,198,1241,1,0,Q2: High ICS & Low DERI (OVERLOOKED areas),1
E01001440,1.1796074560674117,4.789154777303541,0.9584458757531685,0.8418865572408062,1.8939624197574068,0.9400727069788224,201,762,1,0,Q2: High ICS & Low DERI (OVERLOOKED areas),1
E01000752,1.1756405546177675,4.063109177142225,0.9582381051319343,0.6320382297943071,1.887593214281583,0.26845523570351215,202,1772,1,0,Q2: High ICS & Low DERI (OVERLOOKED areas),1
E01032569,1.1730231456932745,4.4125320564755945,0.9580303345107002,0.7498441720340744,1.8833907364872715,0.5916835709092808,203,1205,1,0,Q2: High ICS & Low DERI (OVERLOOKED areas),1
E01002606,1.172499436763471,4.967557428558761,0.9578225638894661,0.8734676916683981,1.8825498762274981,1.105101373881039,204,610,1,0,Q2: High ICS & Low DERI (OVERLOOKED areas),1
E01002878,1.1680311605857407,4.953400484063134,0.9569914814045294,0.8695200498649491,1.8753756699962734,1.0920057070785327,208,629,1,0,Q2: High ICS & Low DERI (OVERLOOKED areas),1
E01000370,1.168005783690751,3.956639881915465,0.9567837107832953,0.596301682942032,1.8753349251830784,0.16996742885946078,209,1944,1,0,Q2: High ICS & Low DERI (OVERLOOKED areas),1
E01000819,1.1664968796016977,4.788359979166117,0.956575940162061,0.841678786619572,1.8729122483637808,0.9393374910156476,210,763,1,0,Q2: High ICS & Low DERI (OVERLOOKED areas),1
E01000111,1.1645569073643165,4.370465625549027,0.9561603989195928,0.7340536048202784,1.8697974541209386,0.5527706569570421,212,1281,1,0,Q2: High ICS & Low DERI (OVERLOOKED areas),1
E01000379,1.1554493935271275,3.5201391680885408,0.9555370870558902,0.42738416787866196,1.855174548122563,-0.23381093652856821,215,2757,1,0,Q2: High ICS & Low DERI (OVERLOOKED areas),1
E01000388,1.154352652605096,3.7625577755167807,0.9553293164346561,0.5212964886765011,1.853413635134218,-0.00956528022975974,216,2305,1,0,Q2: High ICS & Low DERI (OVERLOOKED areas),1
E01004592,1.1481639806200457,4.589168687581708,0.9547060045709537,0.7959692499480574,1.8434771837260802,0.7550786076558975,219,983,1,0,Q2: High ICS & Low DERI (OVERLOOKED areas),1
E01004719,1.137861858498305,5.11761797263779,0.9542904633284853,0.8950758362767505,1.8269362301724488,1.2439126043742228,221,506,1,0,Q2: High ICS & Low DERI (OVERLOOKED areas),1
E01001545,1.1302157220639586,4.9119964264272,0.9534593808435488,0.8603781425306462,1.8146596927629037,1.05370551149329,225,673,1,0,Q2: High ICS & Low DERI (OVERLOOKED areas),1
E01000908,1.1277148205764556,4.615692783826784,0.9532516102223145,0.8024101392063162,1.8106442777971175,0.7796143206249218,226,952,1,0,Q2: High ICS & Low DERI (OVERLOOKED areas),1
