cluster,bb_q_dl_core,bb_q_sfu_core,bb_q_ul_core,crime_rate_per_1000_window,crime_rate_per_1000_window_log1p,dpi_ci_lower,dpi_ci_upper,dpi_score,fuel_poverty_pct,imd_barriers_score,imd_crime_score,imd_edu_score,imd_employ_score,imd_health_score,imd_income_score,imd_livenv_score,imd_score,pct_disabled,pct_level4plus,pct_limited_a_little,pct_limited_a_lot,pct_long_term_not_limited,pct_low_skill,pct_no_long_term_condition,pct_no_qual,rDERI_decile,rDERI_score_0_10,risk_disability_limited,risk_edu_highskill_inverse,risk_edu_low,risk_fuel_poverty
0,122.18147298907436,97.6093724677058,83.84854097294574,100.64016314526073,4.4042460773176595,0.9516739130434783,0.9561521739130434,0.9528011583011583,11.375401115401116,36.7812702985753,0.4984193176062702,20.254554181762934,0.12105625436160869,0.03934169913650932,0.19247030681039293,29.13063005401973,29.695536235190215,14.927788928224137,37.50474570881151,7.894975952007574,7.0328129762165625,4.495207337424601,30.674893122661018,80.57700373435127,21.21607891505395,7.7357357357357355,4.547724934470372,14.927788928224137,62.49525429118849,30.674893122661018,11.375401115401116
1,135.6183548112694,97.88738523719991,84.63410429696992,84.38354829665249,4.068269951609909,0.9680714285714285,0.9710714285714285,0.9624542707493956,7.989363416599516,26.77902194889049,0.0313958094518056,6.3173250379686285,0.055698775638917286,-0.7807673090189043,0.08318981057236802,29.188525265294633,13.769424407521772,11.89466398790198,54.62335678716329,7.251068633847163,4.643595354054818,6.079951137155504,17.81880240368748,82.0253848749425,11.675341985471084,3.4000805801772764,3.0452104580290493,11.89466398790198,45.376643212836704,17.81880240368748,7.989363416599516
