lsoa_code,ics_score_z,ics_score_0_100,ics_rank,ics_band,ics_high_risk_flag,risk_participation,risk_vulnerability,risk_infra,overlooked_proxy_flag
E01002182,-0.6099090041390154,28.73799067422553,4058,Lower (50-100%),0,-0.9231647007923647,-0.33752211055392883,-0.42599939033183243,0
E01002177,-0.7637103838201644,24.92393069742795,4334,Lower (50-100%),0,-1.1227660112660165,-0.4058494921789943,-0.7583340726990967,0
E01002170,-0.930628123165184,20.784603271541403,4562,Lower (50-100%),0,-1.6550361725290879,-0.1801438005165656,-1.047971352946398,0
E01002106,-0.6541916324805847,27.639843175320593,4168,Lower (50-100%),0,-0.723563390318713,-0.5845516110023763,-0.6553988188609453,0
E01034592,0.5620577172414986,57.80113286074497,858,Upper (10-25%),0,0.9397808636283849,0.2793183524578087,0.13463070002711455,0
E01034599,-0.4173366055125148,33.51351791435775,3540,Lower (50-100%),0,-0.723563390318713,-0.2508802552259627,0.21163034982589246,0
E01002108,-1.031091926606871,18.293240888328906,4639,Lower (50-100%),0,-1.1892997814239004,-0.8694494243106433,-1.0465478402632635,0
E01002171,-0.648454839076925,27.78210766060295,4153,Lower (50-100%),0,-1.0562322411081326,-0.2941414718228031,-0.4078666825800387,0
E01002197,-0.3214970255321581,35.89020599709132,3266,Lower (50-100%),0,-0.05822568873987386,-0.4307998188268779,-1.0143554712711982,0
E01002215,1.126838917500475,71.80691990908758,227,High (Top 10%),1,1.9377874159966362,0.5485637602692951,0.07980888180805967,0
E01002234,-0.5445975749139257,30.35762314274618,3900,Lower (50-100%),0,-0.9231647007923647,-0.21923530353115034,-0.3051757296834394,0
E01002222,-0.8235335220066331,23.440400201690743,4422,Lower (50-100%),0,-1.3223673217396683,-0.39339604649581594,-0.5144000630066516,0
E01002220,-0.6053862739862567,28.850148082028078,4049,Lower (50-100%),0,-0.8566309306344808,-0.36266927267676563,-0.5670118249619568,0
E01002219,0.19640244883490693,48.73339154772155,1699,Mid (25-50%),0,0.2079093918916618,0.2736676868784865,-0.20307236611659837,0
E01002165,-0.16342798580928147,39.81009799824054,2797,Lower (50-100%),0,-0.12475945889775777,-0.18519508642568777,-0.23948440413730962,0
E01002160,-0.9686385257015391,19.841998235641025,4594,Lower (50-100%),0,-1.6550361725290879,-0.4281200147823454,-0.3121824141139403,0
E01002131,0.8013948072112078,63.73635930480629,509,Upper (10-25%),0,1.5385847950493328,0.263594373082343,-0.09585818448046417,0
E01002123,-0.3303194535187847,35.671422072319444,3292,Lower (50-100%),0,-0.6570296201608291,-0.011264355771248957,-0.2958716434934962,0
E01002125,-0.001945366642062421,43.81464201462706,2279,Mid (25-50%),0,0.008308081418010056,0.07826747177952756,-0.40904365580954344,0
E01002127,-0.6160303408983181,28.58619004937705,4070,Lower (50-100%),0,-0.9231647007923647,-0.38809032572449287,-0.2596557896573222,0
E01002198,-0.6997028835901516,26.511227543192696,4240,Lower (50-100%),0,-1.1892997814239004,-0.23728652687529683,-0.5773904485551292,0
E01002241,-0.2684930286785425,37.204631286570425,3101,Lower (50-100%),0,-0.3243607693714095,-0.21693583479563366,-0.24909556803373092,0
E01002143,-0.17197671142110355,39.59810151110714,2837,Lower (50-100%),0,-0.3908945395292934,0.15603935965374194,-0.6629188047710537,0
E01002167,-0.20183077799977142,38.85776224550103,2924,Lower (50-100%),0,-0.5904958500029451,0.27798224841284525,-0.6119965728422643,0
E01002173,-0.7648789745526814,24.894951275062624,4340,Lower (50-100%),0,-0.9231647007923647,-0.5056414304703308,-1.2191621548446843,0
E01002178,-0.3904836180995536,34.17943459704,3464,Lower (50-100%),0,-0.05822568873987386,-0.5219315924384194,-1.2941284156932165,0
E01002183,-0.07964453786084393,41.887810800302006,2527,Lower (50-100%),0,-0.3908945395292934,0.23450555353939775,-0.09269494165390875,0
E01002204,-0.280150031481803,36.915553854797665,3133,Lower (50-100%),0,-0.3243607693714095,-0.22124508917996477,-0.34627395133684563,0
E01002209,-0.8215723213496077,23.48903524610931,4419,Lower (50-100%),0,-1.1892997814239004,-0.583756152210471,-0.23697151214140466,0
E01002210,-1.0184905728723512,18.60573690775305,4629,Lower (50-100%),0,-1.3223673217396683,-0.8217809235445284,-0.5362386249446263,0
E01002216,-0.8859387533437395,21.892837392572297,4512,Lower (50-100%),0,-1.3889010918975522,-0.4836812120200018,-0.43276716580840224,0
E01002240,0.9450859934584385,67.29970056754595,375,High (Top 10%),1,2.2704562667860557,-0.14327681920559596,-0.12144757952768488,0
E01002242,-0.37385435122065014,34.59181725171969,3416,Lower (50-100%),0,0.07484185157589397,-0.7941115049024288,-0.5018300722370941,0
E01002238,-0.6459505381458651,27.84421083530017,4145,Lower (50-100%),0,-0.790097160476597,-0.5525602394910728,-0.4175470816041367,0
E01002153,-0.6826451707882213,26.93423505995507,4211,Lower (50-100%),0,-0.3908945395292934,-1.0329843776684222,-0.4189965804924924,0
E01002121,-0.5273370388870113,30.78566039296336,3847,Lower (50-100%),0,-0.790097160476597,-0.2830225210205054,-0.44433182213315287,0
E01002168,-0.017632489177907096,43.42562322728507,2326,Mid (25-50%),0,-0.3908945395292934,0.40949691116310544,-0.2600355641312251,0
E01002201,-0.5982494455135139,29.0271314868297,4034,Lower (50-100%),0,-0.723563390318713,-0.4624181079355693,-0.6455777129908692,0
E01002232,0.24774432121162082,50.00659846544775,1563,Mid (25-50%),0,0.2079093918916618,0.3930759547224949,-0.22699084764749702,0
E01002236,-0.31638290384497975,36.017029091162236,3250,Lower (50-100%),0,-0.6570296201608291,-0.014392183326399813,-0.1424309227572671,0
E01002239,-0.08162691970253932,41.83865049200818,2534,Lower (50-100%),0,0.740179553154733,-0.7919806279139883,-0.583164360608745,0
E01034589,-0.9429760851663361,20.478391014140023,4577,Lower (50-100%),0,-1.5885024023712038,-0.41762740323984604,-0.4021767264136371,0
E01002122,0.14842729686483586,47.54367460637049,1837,Mid (25-50%),0,0.5405782426810813,-0.1372015654047426,-0.33092207909516586,0
E01002161,-0.7210676466307582,25.981411180063347,4276,Lower (50-100%),0,-1.1227660112660165,-0.45316383758694034,-0.1189921464692754,0
E01002163,-0.8716562381022341,22.247023875577586,4490,Lower (50-100%),0,-1.0562322411081326,-0.7501117422713355,-0.5880144558147344,0
E01002199,-1.101725181502819,16.541634556265578,4676,Lower (50-100%),0,-1.6550361725290879,-0.5642337498919708,-1.030537164133427,0
E01002208,-0.2129397644991541,38.58227485469921,2947,Lower (50-100%),0,0.6071120128389653,-0.9561633140030465,-0.5586667897531759,0
E01032576,-0.7345817044440486,25.646281370846708,4292,Lower (50-100%),0,-0.723563390318713,-0.7759895201518736,-0.5978289473228456,0
E01002119,-0.5541423967197198,30.12092485752523,3923,Lower (50-100%),0,-0.9896984709502487,-0.2513342439244957,0.04322324973915107,0
E01002128,-0.1286787978416607,40.67182945558041,2678,Lower (50-100%),0,-0.12475945889775777,-0.1037992644829467,-0.2582737232034369,0
E01002151,1.2378445941566825,74.5597060636039,172,High (Top 10%),1,1.8047198756808682,1.0407508793923208,-0.42617245626252687,0
E01002159,-0.14257158343587106,40.32730772494991,2727,Lower (50-100%),0,0.34097693220742964,-0.5811762954648301,-0.3448186997004086,0
E01002162,-0.22710888120615777,38.230900497389854,2974,Lower (50-100%),0,-0.12475945889775777,-0.3519367207465675,-0.12595600366211387,0
E01002107,-0.3639129366165722,34.83835048589985,3389,Lower (50-100%),0,0.14137562173377788,-0.8315081097080149,-0.5335331702816551,0
E01002109,-0.7700123484696405,24.767650752510743,4347,Lower (50-100%),0,-0.6570296201608291,-0.9993792403880689,-0.24628361222636455,0
E01002116,-0.5636336300158802,29.885555492696508,3952,Lower (50-100%),0,-0.45742830968717735,-0.8867325414870312,0.41238753012513724,0
E01002164,-0.7797221678711371,24.526860756751557,4360,Lower (50-100%),0,-0.8566309306344808,-0.8116104467036698,-0.2901354806896938,0
E01002166,-0.2603687452547225,37.40610219867271,3073,Lower (50-100%),0,-0.1912932290556417,-0.3137631308174582,-0.330933833118275,0
E01002175,-0.5200490625201046,30.96639205499716,3828,Lower (50-100%),0,-0.5904958500029451,-0.3678367245165316,-0.8879940398634006,0
E01002193,-0.28381257149803124,36.82472796416993,3150,Lower (50-100%),0,0.14137562173377788,-0.7566365681685641,-0.06945145602377457,0
E01002195,0.02728705835150666,44.53956543484507,2181,Mid (25-50%),0,1.2059159442599205,-1.0572595083100187,-0.39608337825949164,0
E01002202,0.038982659801966385,44.829600059301974,2152,Mid (25-50%),0,0.008308081418010056,-0.05942826459028804,0.6198674222949148,0
E01002218,-0.2012499695529708,38.87216548593828,2922,Lower (50-100%),0,-0.3243607693714095,-0.07937366530176759,-0.19569473950041097,0
E01002221,-0.08103980979431194,41.85320999991112,2532,Lower (50-100%),0,0.008308081418010056,-0.112105414874413,-0.3433100973893062,0
E01002223,-0.6014032242110848,28.948922168220083,4040,Lower (50-100%),0,-0.9231647007923647,-0.33227251118825746,-0.3645647881980487,0
E01002233,-0.05146859260159674,42.586534994743715,2436,Lower (50-100%),0,-0.45742830968717735,0.38049280232177185,-0.16847614287164261,0
E01002136,-0.33159495912631737,35.63979130998196,3300,Lower (50-100%),0,-0.12475945889775777,-0.5842810371646147,-0.12526735898249752,0
E01002141,-0.3557586751526991,35.04056481163722,3362,Lower (50-100%),0,-0.6570296201608291,-0.12309467255465378,-0.047027434307318004,0
E01002111,-0.5054968690499722,31.327266182421194,3780,Lower (50-100%),0,-0.5904958500029451,-0.28530437233201533,-1.1138676899923996,0
E01002139,0.5535104769737906,57.58917320807657,873,Upper (10-25%),0,0.4740444725231974,0.880152626727712,-0.5587821768911859,0
E01002149,-1.1459708385312484,15.444403894426925,4704,Lower (50-100%),0,-1.3889010918975522,-1.1412214375781595,-0.07415700267178275,0
E01002156,-0.9557425187787781,20.161801243693205,4583,Lower (50-100%),0,-1.0562322411081326,-0.9256635689553623,-0.638894042502054,0
E01002157,-0.5359118722039808,30.573016471109305,3867,Lower (50-100%),0,-0.5904958500029451,-0.6083634057120615,0.03574792867772201,0
E01002158,-0.6843436762941608,26.892114489359376,4212,Lower (50-100%),0,-0.2578269992135256,-1.1614192747667502,-0.4568285300303674,0
E01002172,-0.30311788614941293,36.34598305236246,3203,Lower (50-100%),0,-0.1912932290556417,-0.34973477314508933,-0.5965528515908396,0
E01002179,-0.38693494646603016,34.26743671039086,3454,Lower (50-100%),0,-1.2558335515817842,0.31361943386243446,0.37061406507677236,0
E01002188,-0.28122619241358837,36.888866562739395,3139,Lower (50-100%),0,0.2744431620495457,-1.3365446711595719,1.9671948668592343,0
E01002191,-0.760886910192637,24.99394891040251,4333,Lower (50-100%),0,-0.5904958500029451,-1.1361480925598781,0.16102863960633493,0
E01002196,-0.6092513338431328,28.754299981454466,4057,Lower (50-100%),0,-0.1912932290556417,-1.0593616591182193,-0.4645663416489527,0
E01002200,-0.4827410319272776,31.891579245074634,3732,Lower (50-100%),0,-0.6570296201608291,-0.30306793471460425,-0.5069713223333259,0
E01002227,0.4309903306190264,54.55084424424113,1132,Upper (10-25%),0,0.14137562173377788,0.7755955992182982,0.1835328119059216,0
E01002118,0.24465484597812862,49.92998378317508,1579,Mid (25-50%),0,0.40751070236531356,0.1482090738035895,-0.05419053297877763,0
E01002129,-0.3345757757185007,35.565871210656525,3306,Lower (50-100%),0,-1.1227660112660165,0.2141862902676774,0.7428509873075182,0
E01002147,-0.5871223775407886,29.303067272983636,4010,Lower (50-100%),0,-0.2578269992135256,-1.0548731105738485,0.035926718635297616,0
E01002148,-0.8487051318540606,22.816179340540664,4460,Lower (50-100%),0,-1.0562322411081326,-0.6596743325986294,-0.7654717368601776,0
E01002203,-1.1352919329953657,15.709225876419877,4699,Lower (50-100%),0,-2.1207725636342754,-0.3574046339769019,-0.20112194070335887,0
E01002145,0.4295663924353211,54.51553256077533,1137,Upper (10-25%),0,0.740179553154733,0.24444240384446006,-0.1351348821431583,0
E01002184,0.052507690934192955,45.16500199154283,2115,Mid (25-50%),0,0.2744431620495457,-0.08990602031396555,-0.3053402284681812,0
E01002192,0.5756064944128152,58.13712366167796,837,Upper (10-25%),0,2.137388726470288,-0.8256767653595379,-0.14663888087022217,0
E01002212,0.2182320061353204,49.274734161053914,1632,Mid (25-50%),0,0.6071120128389653,-0.04020459756352479,-0.3687633073862783,0
E01002110,-0.904104847009455,21.44234357431916,4534,Lower (50-100%),0,-0.9231647007923647,-0.9402265219841132,-0.6557879676004004,0
E01002115,-0.5354618771153971,30.584175722480662,3864,Lower (50-100%),0,-0.5239620798450613,-0.585939764846245,-0.3600604700430925,0
E01002130,-0.19898744919718725,38.92827283915952,2918,Lower (50-100%),0,-0.9896984709502487,0.34394889116048344,0.9159986170820709,0
E01002140,0.18933232997850308,48.558062448481245,1723,Mid (25-50%),0,0.4740444725231974,0.07581160988378441,-0.5810290710463873,0
E01002146,-0.33081232172718117,35.65919962729731,3297,Lower (50-100%),0,0.6736457829968492,-1.2418075770685677,-0.7513951439490784,0
