cluster,dpi_score,dpi_ci_lower,dpi_ci_upper,imd_score,imd_income_score,imd_employ_score,imd_edu_score,imd_health_score,imd_crime_score,imd_barriers_score,imd_livenv_score,imd_pop2015,bb_q_dl_core,bb_q_ul_core,bb_q_sfu_core,crime_count_window,crime_rate_per_1000_window,crime_rate_per_1000_window_log1p,pct_no_qual,pct_level4plus,pct_low_skill,risk_edu_low,risk_edu_highskill_inverse,pct_disabled,pct_limited_a_lot,pct_limited_a_little,pct_long_term_not_limited,pct_no_long_term_condition,risk_disability_limited,fuel_poverty_pct,risk_fuel_poverty,rDERI_score_0_10,rDERI_decile
1,0.9605910478128179,0.9602941176470587,0.9640588235294117,25.79419728749502,0.16068242650004916,0.09490855830455974,18.89218267081192,-0.2713702835481851,0.42490657389304676,39.304670158903726,29.95203283359587,1910.264496439471,129.24143094368773,88.87868014177526,98.5576957887258,165.1739572736521,85.6675664989689,4.311064286635568,22.393051845418626,35.85894026619662,32.36597154031554,32.36597154031554,64.14105973380337,12.099953695806908,5.575086279999562,6.524867415807345,3.7237302967899297,84.17631600740316,12.099953695806908,13.489328585961344,13.489328585961344,4.110648078429924,6.703967446592065
2,0.9520974658869396,0.9444999999999999,0.9495,11.310281676413256,0.07543859649122807,0.055044834307992195,9.180863547758285,-0.8756384015594542,-0.18801656920077972,24.95358479532164,19.54997173489279,1660.5263157894738,142.23173571271647,89.40705618212198,99.00137380488258,79.54970760233918,47.389725017711164,3.753385588065436,15.109860160547063,41.38520559152411,23.91152351247573,23.91152351247573,58.61479440847589,13.195564844574847,5.354738537985876,7.840826306588971,6.0948235028415425,80.7096116525836,13.195564844574847,8.447300194931774,8.447300194931774,3.332282065665992,4.101364522417154
3,0.9617667004048583,0.9667777777777778,0.9698888888888888,24.456337028305985,0.15172545053313144,0.09529823736686296,9.899102484794902,-0.043308040822346926,0.5217892728373604,32.483587877432186,36.28143718622685,1920.6042510121458,119.01056964968082,78.2771899701176,96.02282722029433,241.49493927125505,125.86870964312567,4.558018163022983,13.646294104636395,53.871957194304066,19.834032990246428,19.834032990246428,46.128042805695934,13.997663774448634,5.9573347753562915,8.040328999092342,5.772509980085112,80.22982624546626,13.997663774448634,8.335323886639676,8.335323886639676,3.836663380912698,5.788461538461538
4,0.9457395604395603,0.9468148148148148,0.9517407407407407,35.20875261685294,0.2360292825206497,0.1530340930638406,24.490131971361183,0.32569500028964976,0.5614874960538004,36.65753456271563,27.11167913119804,1768.2582417582419,117.50594658553719,81.76305363683936,97.71997030350602,172.67032967032966,97.1320817495991,4.443134414395204,22.20622482443886,35.66905190451962,31.838038058208515,31.838038058208515,64.33094809548038,17.41168882245806,8.546866436921993,8.864822385536067,4.620998477426358,77.96731270011557,17.41168882245806,10.695538461538462,10.695538461538462,5.07074069880401,8.823076923076924
5,0.9689455555555555,0.9702,0.9728,11.211475842210168,0.06045947732680933,0.04072177097891077,3.1092351266070266,-1.0358739657277503,-0.01460001799289438,24.812280657198038,33.34482308039012,1736.3566666666666,137.18069160228757,82.50455048500882,97.53800471781305,151.57333333333332,84.40717095877969,4.0881697286742895,7.948412684458535,65.86043274599184,11.8938690825882,11.8938690825882,34.139567254008156,10.15352383807469,3.611246780199283,6.542277057875407,6.349717368497281,83.49675879342803,10.15352383807469,7.1171999999999995,7.1171999999999995,2.5216961980073664,2.0966666666666667
6,0.9630833333333334,,,23.801214466363177,0.11160799190692966,0.09835002529084473,6.290002276176025,-0.3840847243297926,0.27004324734446133,30.10181841173495,53.37839453717754,1956.5,76.7010119047619,69.51261904761905,74.3970634920635,7544.0,3747.3630074651805,8.177800172025659,12.336281421565095,54.909026987664355,17.89148088037999,17.89148088037999,45.090973012335645,12.304650715314814,5.166974213566638,7.137676501748177,5.326187311192363,82.36916197349282,12.304650715314814,7.5,7.5,4.1244473580982355,6.333333333333333
