lsoa_code,fuel_poverty_pct,risk_fuel_poverty,fuel_poverty_pct_calc,fuel_pct_abs_diff
BACK TO CONTENTS,,,,
E01000250,7.86,7.86,7.855973813420622,0.004026186579378255
E01000251,6.88,6.88,6.884377758164166,0.004377758164165968
E01000252,7.24,7.24,7.242990654205607,0.0029906542056066243
E01000253,6.31,6.31,6.306306306306306,0.003693693693693767
E01000254,8.73,8.73,8.73362445414847,0.0036244541484702353
E01000255,9.02,9.02,9.024745269286754,0.00474526928675445
E01000256,7.63,7.63,7.629427792915531,0.0005722070844687011
E01000257,9.3,9.3,9.295199182839632,0.004800817160369064
E01000258,7.18,7.18,7.177033492822966,0.002966507177033506
E01000259,8.96,8.96,8.962264150943396,0.002264150943394938
E01000260,9.27,9.27,9.273743016759777,0.0037430167597776176
E01000261,8.46,8.46,8.458390177353342,0.001609822646658543
E01000263,6.81,6.81,6.8139963167587485,0.003996316758748897
E01000264,9.77,9.77,9.765625,0.004374999999999574
E01000265,11.71,11.71,11.708482676224612,0.0015173237753884905
E01000266,7.8,7.8,7.80399274047187,0.003992740471869816
E01000267,8.03,8.03,8.031496062992126,0.0014960629921265678
E01000268,8.41,8.41,8.40751730959446,0.0024826904055395005
E01000269,8.15,8.15,8.149405772495756,0.0005942275042443157
E01000270,6.96,6.96,6.956521739130435,0.003478260869565375
E01000271,7.49,7.49,7.48502994011976,0.004970059880240463
E01000272,6.63,6.63,6.629834254143646,0.00016574585635353856
E01000273,8.16,8.16,8.155583437892096,0.004416562107904198
E01000274,11.14,11.14,11.140583554376658,0.0005835543766572471
E01000275,6.94,6.94,6.944444444444445,0.004444444444444251
E01000276,11.09,11.09,11.090573012939002,0.0005730129390020267
E01000277,8.01,8.01,8.014796547472256,0.0047965474722566626
E01000278,11.86,11.86,11.861313868613138,0.0013138686131384247
E01000279,7.07,7.07,7.065217391304348,0.004782608695652613
E01000280,8.53,8.53,8.52994555353902,5.4446460978851974e-05
E01000281,5.31,5.31,5.306603773584905,0.0033962264150941834
E01000282,9.08,9.08,9.078771695594126,0.00122830440587407
E01000283,9.4,9.4,9.404990403071018,0.004990403071017724
E01000284,9.43,9.43,9.431818181818182,0.001818181818181941
E01000285,6.44,6.44,6.437125748502994,0.002874251497006597
E01000286,11.39,11.39,11.38888888888889,0.0011111111111112848
E01000287,11.11,11.11,11.11111111111111,0.0011111111111112848
E01000288,9.68,9.68,9.67741935483871,0.002580645161289752
E01000289,12.33,12.33,12.33108108108108,0.001081081081080626
E01000290,7.46,7.46,7.458563535911603,0.001436464088397038
E01000291,7.39,7.39,7.385524372230429,0.004475627769570778
E01000292,8.03,8.03,8.028169014084508,0.0018309859154914676
E01000293,8.39,8.39,8.387942332896461,0.0020576671035392735
E01000294,8.41,8.41,8.40764331210191,0.0023566878980894046
E01000295,7.69,7.69,7.6923076923076925,0.002307692307692122
E01000296,8.39,8.39,8.394160583941606,0.004160583941605012
E01000297,10.45,10.45,10.445205479452055,0.004794520547944714
E01000298,10.04,10.04,10.038119440914867,0.0018805590851318499
E01000299,10.49,10.49,10.488798370672098,0.0012016293279017987
E01000300,7.47,7.47,7.4728260869565215,0.002826086956521756
E01000301,9.93,9.93,9.930313588850174,0.0003135888501741846
E01000302,10.04,10.04,10.044150110375275,0.004150110375276128
E01000303,10.69,10.69,10.689655172413794,0.00034482758620590914
E01000304,7.32,7.32,7.317073170731707,0.0029268292682935737
E01000305,9.33,9.33,9.331476323119778,0.0014763231197783
E01000306,12.65,12.65,12.648809523809524,0.0011904761904766303
E01000307,16.25,16.25,16.24790619765494,0.002093802345058293
E01000308,6.04,6.04,6.042884990253411,0.002884990253410713
E01000309,11.52,11.52,11.518324607329843,0.0016753926701564836
E01000310,11.61,11.61,11.610076670317634,7.667031763425314e-05
E01000311,13.45,13.45,13.451327433628318,0.001327433628318886
E01000312,9.28,9.28,9.278350515463918,0.0016494845360810473
E01000313,13.97,13.97,13.968668407310705,0.001331592689295391
E01000314,11.74,11.74,11.736526946107785,0.0034730538922147502
E01000315,14.22,14.22,14.223512336719885,0.003512336719884601
E01000316,9.21,9.21,9.214659685863873,0.004659685863872554
