cluster_k6,imd_score,imd_income_score,imd_employ_score,imd_edu_score,imd_health_score,imd_crime_score,imd_barriers_score,imd_livenv_score,imd_pop2015,bb_q_dl_core,bb_q_ul_core,bb_q_sfu_core,crime_count_window,crime_rate_per_1000_window,crime_rate_per_1000_window_log1p,pct_no_qual,pct_level4plus,pct_low_skill,risk_edu_low,risk_edu_highskill_inverse,pct_disabled,pct_limited_a_lot,pct_limited_a_little,pct_long_term_not_limited,pct_no_long_term_condition,risk_disability_limited,fuel_poverty_pct,risk_fuel_poverty,dpi_score_z,rDERI_score_0_10_z
0,0.43766401564580515,0.3658174111958207,0.20579902956775514,0.6243355720832787,0.19860409832414538,0.31114369452657664,0.8016971597673789,0.0693096069897809,0.2980778213175467,-0.012030653922814367,0.23374841974729757,0.14460067106571947,-0.008244488676329449,-0.03275492299167045,0.13643352942976186,0.9786649908882478,-0.7806845193943448,0.9601690779291917,0.9601690779291917,0.7806845193943459,-0.3849634377080405,-0.07962197661394757,-0.6978467944493564,-1.0864745016423984,0.8313472250542517,-0.3849634377080405,1.2015939695562055,1.2015939695562055,0.1062132243992086,0.35301438406068375
1,-0.923391096863992,-0.7913273342362906,-0.6860008524036606,-0.4055889411591808,-0.7019167718789785,-0.7826970076723374,-0.6574245697998952,-0.8722783921647277,-0.3302575692738323,0.40420390747822416,0.2526979818065064,0.22309372266144895,-0.26043989021665875,-0.2698562046198322,-0.6962277618806388,-0.192117872427088,-0.3416780591345544,-0.02640892787936488,-0.02640892787936488,0.3416780591345555,-0.06688768518745114,-0.22607659280083012,0.17354841067186239,0.5061418813174241,-0.16225267331969734,-0.06688768518745114,-0.3626023415964604,-0.3626023415964604,-0.2775699187583802,-0.4067263203865221
2,0.28465791866707957,0.2164900612184765,0.17843954158848438,-0.325845696482315,0.497400359027055,0.48628565201542,0.08360939281735198,0.6764376884543682,0.26686123195375466,-0.3186256863876315,-0.3245990871755878,-0.33377453057015305,0.2145258690428756,0.21986969533712244,0.5107549406921402,-0.4390293494647647,0.5838186177066536,-0.5041365416036069,-0.5041365416036069,-0.5838186177066524,0.20494021161103387,0.07358245237245291,0.3281789466836244,0.31975867671488767,-0.3284283545371179,0.20494021161103387,-0.42517418824279285,-0.42517418824279285,0.21289093205923534,0.062295242675302044
3,0.03535621153530925,-0.4691969052371324,-0.0011196839765893949,-0.7495557372779625,-0.3636135729770636,-0.10316686625032781,-0.29191714718247763,2.2881467470649315,0.5128575891395653,-1.7105878163557873,-0.8411895713232136,-4.509766753991821,19.660067477487512,20.21821278689902,5.678194238716038,-0.7827435624392315,0.7795008379850958,-0.8494386375034478,-0.8494386375034478,-0.7795008379850946,-0.4893368426653148,-0.5154136386969168,-0.31173036494267936,-0.08898678564950373,0.48650033248137764,-0.4893368426653148,-0.6985763047973172,-0.6985763047973172,0.47202240427990944,0.11335747032111432
4,1.2544478323656456,1.3151475112265092,1.4098038148980083,1.1388135785487814,1.011169233894525,0.5378560476005811,0.4930281765115909,-0.18477132298444898,-0.08079531294794913,-0.3613198586341752,-0.12068235794955741,-0.0036725326917103514,0.002605369215525206,0.025906911328706265,0.31378218804196406,0.9111463491053017,-0.7740937766536629,0.8752353860883673,0.8752353860883673,0.7740937766536639,1.3750012814802477,1.3912334588605701,0.9551696078392823,-0.4310329797855505,-1.0664384663359843,1.3750012814802477,0.31026657319452433,0.31026657319452433,-0.645351250966145,1.1653377201081045
5,-0.9517522489760579,-1.0102547846214287,-1.0077010046459745,-1.004567954846826,-0.9337312319192375,-0.4830631673876162,-0.7178653810483424,0.4024477052428518,-0.1652095911116625,0.2478512411350071,-0.09566371930381601,-0.03188812550166399,-0.07013728280373971,-0.06352635853529566,-0.23375716218368922,-1.328863293897877,1.453647626200543,-1.4016794291779409,-1.4016794291779409,-1.4536476262005422,-1.0652242064512685,-1.097875742913173,-0.7120917357065573,0.7295735476155417,0.6515596823517835,-1.0652242064512685,-0.7965030306347687,-0.7965030306347687,0.6204631139415488,-1.1506634778698346
