cluster_k6,imd_score,imd_income_score,imd_employ_score,imd_edu_score,imd_health_score,imd_crime_score,imd_barriers_score,imd_livenv_score,imd_pop2015,bb_q_dl_core,bb_q_ul_core,bb_q_sfu_core,crime_count_window,crime_rate_per_1000_window,crime_rate_per_1000_window_log1p,pct_no_qual,pct_level4plus,pct_low_skill,risk_edu_low,risk_edu_highskill_inverse,pct_disabled,pct_limited_a_lot,pct_limited_a_little,pct_long_term_not_limited,pct_no_long_term_condition,risk_disability_limited,fuel_poverty_pct,risk_fuel_poverty,dpi_score,rDERI_score_0_10
0,26.251493581239107,0.16375642741891333,0.09695612200721625,19.287850992578804,-0.24402735946027956,0.43500895614551804,39.43290690733369,29.91324464850903,1911.0263929618768,128.7348302254478,88.60441969619389,98.51769775326227,167.81133919843597,86.83454995144984,4.323055260323033,22.51347045562064,35.66962628251671,32.47843895143239,32.47843895143239,64.33037371748328,12.191387017876833,5.6403621596861875,6.551024858190647,3.714777045861401,84.09383593626177,12.191387017876833,13.439169110459433,13.439169110459433,0.9596129032258064,4.1545210302340365
1,11.421269158878504,0.07632429906542054,0.05533925233644859,9.026242990654206,-0.8767831775700935,-0.18874579439252337,25.219,19.686831775700934,1676.6467289719626,141.7389022103281,88.95712909805667,98.93293699006082,80.64392523364486,47.58448911584429,3.761161684123622,15.075530203047308,41.66578458428702,23.813226115040045,23.813226115040045,58.33421541571298,13.159965779559759,5.34539438167746,7.814571397882299,6.056720622366128,80.78331359807412,13.159965779559759,8.47956074766355,8.47956074766355,0.9529869158878504,3.3332106574113536
2,24.584320271849965,0.15247347592866514,0.09567935995721999,9.82076133365331,-0.03407656470904095,0.5348823908993946,32.437717634297634,36.507150298653066,1899.382080329557,119.15613532092317,78.21186209602276,95.98702593464436,244.8084449021627,128.65436454666136,4.575653524007447,13.506910716526662,54.30665683664124,19.617296927109553,19.617296927109553,45.69334316335876,13.987714281561363,5.948924437720152,8.038789843841212,5.782643981275661,80.22964173716298,13.987714281561363,8.281163748712668,8.281163748712668,0.9614546858908342,3.8402419018416074
3,21.867898114025582,0.10066399306308257,0.0873000216778669,5.599144808150878,-0.639072620854108,0.1987513548666811,28.779558638629958,54.01162388900932,1991.142857142857,75.66821428571428,68.59653061224489,73.89544217687076,6965.857142857143,3439.2066212236464,8.062726812103454,11.323307026919377,56.97937734498428,16.584474244860242,16.584474244860242,43.02062265501572,11.873557499200766,4.762653408769692,7.110904090431075,5.1815834746452385,82.94485902615399,11.873557499200766,7.414285714285714,7.414285714285714,0.9659285714285714,3.895442231348045
4,35.15127081668906,0.23548639161170062,0.15314239344212968,24.413830188218917,0.3269258900844791,0.5642900360608019,36.42603496219429,27.153718724902664,1769.7003444316877,117.82227662509516,82.0073771253622,97.73331173801323,171.56142365097588,96.54550785936155,4.442733060962659,22.084527020204813,35.75964577055793,31.732457881057584,31.732457881057584,64.24035422944208,17.55069037504388,8.602747169253648,8.947943205790232,4.67860429158794,77.77070533336818,17.55069037504388,10.613030998851896,10.613030998851896,0.9466371986222732,5.032675350617741
5,11.112242546485822,0.059782467961111814,0.040326743835843504,3.058341692246067,-1.0396688509241967,-0.017881763712520024,24.630221115359625,33.5313958350759,1738.2123995407578,136.85410523116477,82.47305063510288,97.5840473001294,146.41905855338692,81.74060567247994,4.073244474404232,7.853828560316002,66.18719369096182,11.734088397391982,11.734088397391982,33.81280630903818,10.119911503665358,3.5895421943322954,6.530369309333062,6.385277053954603,83.49481144238004,10.119911503665358,7.103788748564868,7.103788748564868,0.9684913892078071,2.528984556857957
