cluster,imd_score,imd_income_score,imd_employ_score,imd_edu_score,imd_health_score,imd_crime_score,imd_barriers_score,imd_livenv_score,imd_pop2015,bb_q_dl_core,bb_q_ul_core,bb_q_sfu_core,crime_count_window,crime_rate_per_1000_window,crime_rate_per_1000_window_log1p,pct_no_qual,pct_level4plus,pct_low_skill,risk_edu_low,risk_edu_highskill_inverse,pct_disabled,pct_limited_a_lot,pct_limited_a_little,pct_long_term_not_limited,pct_no_long_term_condition,risk_disability_limited,fuel_poverty_pct,risk_fuel_poverty,dpi_score,rDERI_score_0_10
0,13.519244397738744,0.08185644502996851,0.055195366579589705,6.089124258784133,-0.7952461850344466,0.018049360358641974,26.50667403576457,29.040815065830508,1758.0366859027206,135.33733639931592,84.36549272759392,97.87022911514153,149.00700741962078,80.910046558114,4.052677017754908,11.561767651009824,54.837544251586834,17.66222324905926,17.66222324905926,45.162455748413166,11.908220371669852,4.639727688309795,7.268492683360057,6.128861286569921,81.96291834176023,11.908220371669852,7.919051937345424,7.919051937345424,0.9618748969497114,3.064885688671223
1,29.57617068905875,0.1912616922383493,0.12003457508614072,20.159510301682964,0.03481704423789265,0.5010272644195777,36.82341111535835,29.28211186203454,1842.322999581064,122.7823175845675,84.13997089060453,97.63333118878049,192.66862170087975,103.78902983406353,4.4122116384792,21.107679278416487,37.68866838652253,30.5324213794124,30.5324213794124,62.31133161347746,14.84285269710604,6.9806918074927955,7.8621608896132456,4.482676809693371,80.67447049320059,14.84285269710604,11.367423544197738,11.367423544197738,0.9536164641809802,4.492478633582802
