cluster,imd_score,imd_income_score,imd_employ_score,imd_edu_score,imd_health_score,imd_crime_score,imd_barriers_score,imd_livenv_score,imd_pop2015,bb_q_dl_core,bb_q_ul_core,bb_q_sfu_core,crime_count_window,crime_rate_per_1000_window,crime_rate_per_1000_window_log1p,pct_no_qual,pct_level4plus,pct_low_skill,risk_edu_low,risk_edu_highskill_inverse,pct_disabled,pct_limited_a_lot,pct_limited_a_little,pct_long_term_not_limited,pct_no_long_term_condition,risk_disability_limited,fuel_poverty_pct,risk_fuel_poverty,dpi_score_z,rDERI_score_0_10_z
0,-0.7308478255386904,-0.7181106145430614,-0.6890841525653317,-0.7003780794393845,-0.5858755418018123,-0.4200529442977014,-0.5252390152980387,-0.011018581924021636,-0.11206376564885594,0.1993024780856005,0.006009070493462189,0.022209083964127838,-0.06264975078002592,-0.06854358975205531,-0.26423575410572797,-0.7452082229796296,0.6226873388281301,-0.7267314999638803,-0.7267314999638803,-0.6226873388281289,-0.4779537526355759,-0.5764475568115853,-0.20305059736274772,0.5552004516609671,0.1917866696347421,-0.4779537526355759,-0.5393795686140258,-0.5393795686140258,0.23722993434523218,-0.6549362633229336
1,0.7427887828893431,0.7298434649691941,0.7003427541363615,0.7118212068370118,0.5954478694642634,0.426915979416097,0.5338206330595072,0.01119860902709616,0.11389471950738381,-0.20255878166554764,-0.006107249692978026,-0.0225719470871316,0.06367335374626854,0.06966348920757708,0.2685529700295336,0.7573838076868792,-0.632861116044006,0.7386052027282662,0.7386052027282662,0.6328611160440072,0.48576280012312806,0.5858658453392984,0.20636813959029376,-0.5642715943567257,-0.19492017617673726,0.48576280012312806,0.5481922218088086,0.5481922218088086,-0.2411059156772334,0.6656369395984236
