lsoa_code,cluster,PC1,PC2
E01000342,0,-0.4145361238773886,0.16164479907475895
E01000355,0,0.2819948718221929,-0.037963842980382585
E01000371,0,-1.0786290127440126,-0.16780841075020936
E01000393,0,-1.43067190479834,1.545030298789107
E01000395,0,-1.697120711728592,0.7725087961273532
E01000436,0,-2.4954896762950223,1.9019148317738468
E01000437,1,0.5023442485219324,0.23372569403771162
E01000439,1,2.9022388102028067,0.43073717897187314
E01000441,1,4.16037504666117,-1.649424099160498
E01000450,1,1.0936043556449744,0.4488339164221755
E01000459,1,0.8857962803234984,-2.5935824238484506
E01000467,1,1.161064361665579,-0.27558197388753675
E01000325,0,-2.2934770896302275,0.9079958179573423
E01000345,0,-1.3018559885313157,0.5882385845302699
E01000348,0,-2.9212731031934656,1.268906233396897
E01000364,0,-0.6419925665689522,-0.1654105549076941
E01000369,1,1.3911001835042827,-0.5711952096508497
E01000413,1,0.3818056766961768,1.3287349135951407
E01000440,0,-0.4812241469700314,0.29541540812766187
E01000443,1,1.3835141649700922,-0.6946805451363501
E01000451,0,-1.436478726802116,2.275539893648389
E01000333,1,3.139568613552197,-0.6938006891776366
E01000354,1,2.5545627662786248,-2.165340903979406
E01000372,1,4.305038440040016,-1.4153984352059703
E01000384,0,-1.0505842089365127,-0.08030366020789169
E01000392,1,1.4744259322508306,0.4854071710983514
E01000404,1,1.7646548152040624,-0.794157494522379
E01000424,0,-1.5458934478543316,-2.7647486922597557
E01000465,1,3.8420382109804163,-1.7296690911148116
E01000469,0,-0.5206640363190802,0.9295802927131688
E01000336,1,4.005733255785795,-0.731842107371957
E01000380,1,3.9766466736153703,-3.547240496130368
E01000394,0,-0.15193669105483035,-1.582433756891335
E01000425,0,-0.5590619925005703,-0.3871083661327505
E01000458,0,-1.019007090965166,-2.431164715276174
E01000470,1,4.296336389404084,-0.439569602692056
E01000327,0,-1.2218551832926794,0.6509796575493666
E01000332,1,1.6592362749333998,-2.0039035290363674
E01000340,1,0.5721885280910591,0.6796861436782585
E01000343,0,-0.7312744774895481,1.8687310723080868
E01000349,0,-1.7629619737929598,1.0783434422898814
E01000356,0,-0.20177665044074636,1.123792493011344
E01000379,1,1.2000077745776938,-0.7315685098425783
E01000398,1,3.009678291725874,-1.6656532556693338
E01000402,1,2.463683851116446,-0.6001540859592255
E01000414,0,-0.09946097206163107,0.24641773639592224
E01000427,0,-0.27708822084265994,-0.6859444430852915
E01032566,1,3.147567254089446,-1.1868377043349714
E01000334,1,0.697005085711737,0.07378774900683852
E01000358,0,-1.8060284131339326,1.0922739704147437
E01000365,1,1.483091888889027,-1.5632810292328139
E01000367,1,3.6445620151538654,-0.37066508966553613
E01000391,0,-0.10674256293744802,0.6934894999849736
E01000412,0,-1.6633899740230764,1.32742969600731
E01000420,1,0.7462605770387083,-0.6515298466681758
E01000449,0,-1.7161146619593626,-1.9243591601809205
E01000330,1,1.8036076133762042,-2.005111923408579
E01000353,0,-0.7194752841063005,-0.31752558051195545
E01000362,0,0.12326701653561098,-1.749557467263343
E01000421,0,-0.2862797869004411,0.36084595559931987
E01000442,1,0.9345191218054826,-0.3626599829109083
E01000461,0,-1.9949084688092005,-0.22490183315153142
