lsoa_code,ics_score_z,rDERI_score_0_10,ics_pct,deri_pct,ics_z,deri_z,ics_rank_desc,deri_rank_desc,ics_high,deri_high,quadrant,overlooked_flag
E01000700,-0.1144551207348707,3.016020556942048,0.4502389362144193,0.23831290255557863,-0.18376765618566235,-0.7001382123440302,2647,3667,0,0,Q4: Low ICS & Low DERI (consensus low risk),0
E01000778,-0.3481702456408586,2.9731261941884,0.3050072719717432,0.22065239975067524,-0.5590176270332124,-0.7398169920765568,3346,3752,0,0,Q4: Low ICS & Low DERI (consensus low risk),0
E01000784,-0.9262237967284962,2.5126253005082027,0.052773737793476,0.10014543943486391,-1.4871329053285858,-1.1657963598529022,4560,4332,0,0,Q4: Low ICS & Low DERI (consensus low risk),0
E01000785,0.7364083387416012,4.170271484238037,0.8778308747143154,0.6667359235404113,1.1823676698537844,0.36758410266686287,589,1605,0,0,Q4: Low ICS & Low DERI (consensus low risk),0
E01000789,0.3694579229516689,4.247376610972518,0.7407022646997714,0.6947849574070226,0.5931968454021889,0.4389090307819408,1249,1470,0,0,Q4: Low ICS & Low DERI (consensus low risk),0
E01000709,0.6602084866551887,4.288198067498016,0.8545605651360898,0.7082900477872429,1.0600221764437372,0.4766703000456596,701,1405,0,0,Q4: Low ICS & Low DERI (consensus low risk),0
E01000780,0.0264137015264959,4.244011600317669,0.5458134219821317,0.6941616455433202,0.042409496312148555,0.43579627870917564,2187,1473,0,0,Q4: Low ICS & Low DERI (consensus low risk),0
E01000825,-0.0206066779088969,3.327613518213457,0.5161022231456472,0.35653438603781423,-0.033085814568862545,-0.4119038691157366,2330,3098,0,0,Q4: Low ICS & Low DERI (consensus low risk),0
E01000834,-0.5704668883115508,2.213140347945322,0.17618948680656554,0.05942239767296904,-0.9159342310195399,-1.4428303732545371,3966,4528,0,0,Q4: Low ICS & Low DERI (consensus low risk),0
E01000672,-0.2373266493373101,3.0542601021414413,0.3754415125701226,0.24994805734469147,-0.3810485875956689,-0.6647653009954482,3007,3611,0,0,Q4: Low ICS & Low DERI (consensus low risk),0
E01000679,-0.1731857489231938,2.5597611798091693,0.40972366507375857,0.10928734676916683,-0.2780647904613821,-1.122194029564805,2842,4288,0,0,Q4: Low ICS & Low DERI (consensus low risk),0
E01000682,0.3859247242353127,3.3289849096510267,0.7475586952004987,0.35736546852275086,0.6196357277985477,-0.410635284264834,1216,3094,0,0,Q4: Low ICS & Low DERI (consensus low risk),0
E01000691,0.1390031153514042,3.6920309332555945,0.6143777269894037,0.4955329316434656,0.22318159770068458,-0.07480506605859244,1857,2429,0,0,Q4: Low ICS & Low DERI (consensus low risk),0
E01000703,-0.5924617901667575,2.5060344516921824,0.16538541450238936,0.09869104508622481,-0.9512489599369818,-1.1718931245938355,4018,4339,0,0,Q4: Low ICS & Low DERI (consensus low risk),0
E01000726,0.5730924021401818,3.976071893019052,0.8258882194057761,0.6019114897153542,0.9201497219427339,0.18794271602638968,839,1917,0,0,Q4: Low ICS & Low DERI (consensus low risk),0
E01000768,0.0139087336300288,3.1772087197399994,0.5368792852690629,0.29420319966756703,0.022331682176300962,-0.5510335469155502,2230,3398,0,0,Q4: Low ICS & Low DERI (consensus low risk),0
E01000802,0.0072903481088809,3.5888936816824084,0.5339704965717847,0.45688759609391233,0.011705288292432267,-0.17021061645443297,2244,2615,0,0,Q4: Low ICS & Low DERI (consensus low risk),0
