lsoa_code,crime_count_window,crime_rate_per_1000_window
E01000036,164.0,109.84594775619557
E01000107,82.0,47.7021524141943
E01000096,146.0,87.58248350329933
E01000030,276.0,128.07424593967517
E01034475,156.0,34.78260869565217
E01000031,147.0,85.66433566433567
E01000094,214.0,100.9433962264151
E01000060,305.0,156.01023017902813
E01000034,93.0,61.91744340878828
E01000027,179.0,96.34015069967707
E01000039,94.0,56.729028364514186
E01000090,244.0,144.97920380273322
E01000095,598.0,319.61517904863706
E01033918,269.0,112.59941398074508
E01000133,97.0,57.945041816009564
E01000181,214.0,122.56586483390606
E01000185,95.0,61.409179056237875
E01000189,113.0,76.29979743416611
E01000226,67.0,37.388392857142854
E01000306,72.0,42.93381037567084
E01000312,89.0,50.39637599093997
E01033916,283.0,78.56746252082176
E01033923,63.0,23.78255945639864
E01000126,81.0,34.64499572284004
E01000134,58.0,33.275960986804364
E01000137,80.0,45.558086560364465
E01000145,62.0,37.530266343825666
E01000151,135.0,77.27532913566114
E01000154,106.0,78.81040892193309
E01000165,77.0,40.697674418604656
E01000217,81.0,44.26229508196721
E01000219,113.0,57.013118062563066
E01000236,124.0,63.394683026584865
E01000140,182.0,99.12854030501089
E01000143,209.0,142.46762099522837
E01000147,88.0,46.908315565031984
E01000182,115.0,59.927045336112556
E01000216,85.0,40.82612872238232
E01000224,63.0,38.11252268602541
E01000238,119.0,58.47665847665848
E01000242,66.0,38.32752613240418
E01000277,73.0,38.06047966631908
E01000295,102.0,58.925476603119584
E01000297,45.0,29.013539651837522
E01000299,230.0,115.51983927674534
E01000300,63.0,37.300177619893425
E01000304,53.0,31.698564593301434
E01000317,70.0,42.29607250755287
E01000319,65.0,40.59962523422861
E01000130,73.0,41.219649915302085
E01000163,139.0,81.33411351667642
E01000179,67.0,38.19840364880274
E01000215,93.0,41.85418541854185
E01000220,95.0,45.78313253012048
E01000269,47.0,31.735313977042537
E01000293,60.0,33.57582540570789
E01000120,48.0,33.44947735191638
E01000127,76.0,49.159120310478656
E01000157,64.0,40.0
E01000180,82.0,47.72991850989523
E01000225,44.0,22.233451237998988
E01000245,252.0,115.96870685687989
E01000286,67.0,40.119760479041915
E01000309,90.0,47.644256220222346
E01000311,113.0,64.756446991404
E01000314,159.0,80.10075566750629
E01000321,122.0,69.08267270668176
E01000117,91.0,49.4028230184582
E01000132,63.0,40.46242774566474
E01000144,150.0,85.08224617129892
E01000153,76.0,40.707016604177824
E01000174,110.0,58.666666666666664
E01000202,76.0,43.03510758776897
E01000265,76.0,37.88634097706879
E01000320,52.0,32.89057558507274
E01000324,75.0,39.5778364116095
E01033912,70.0,28.513238289205706
E01033914,108.0,33.79224030037547
E01000124,195.0,114.97641509433961
E01000142,110.0,42.918454935622314
E01000150,249.0,110.86375779162957
E01000156,93.0,44.34907010014307
E01000162,136.0,80.80808080808082
E01000169,56.0,34.95630461922597
E01000176,83.0,50.272562083585704
E01000190,50.0,30.395136778115504
E01000197,97.0,51.3499205929063
E01000205,75.0,46.58385093167701
E01000227,64.0,32.92181069958848
E01000251,161.0,79.3103448275862
E01000291,58.0,35.21554341226472
E01000292,89.0,56.65181413112667
E01000191,53.0,33.996151379089156
E01000218,72.0,36.99897225077081
E01000252,79.0,45.95695171611402
E01000267,53.0,34.46033810143042
E01000289,90.0,47.194546407970634
E01000115,31.0,22.545454545454547
E01000122,49.0,33.515731874145004
E01000128,120.0,62.46746486205102
E01000131,118.0,64.87080813633865
E01000152,125.0,70.86167800453515
E01000158,69.0,43.45088161209068
E01000170,103.0,60.339777387229056
E01000177,76.0,43.52806414662084
E01000263,32.0,20.317460317460316
E01000281,247.0,253.0737704918033
E01000287,75.0,44.991001799640074
E01000294,196.0,107.27969348659005
E01000313,148.0,68.869241507678
E01000138,102.0,68.36461126005362
E01000146,506.0,278.94156560088203
E01000168,46.0,28.500619578686493
E01000171,265.0,132.56628314157078
E01000183,61.0,40.612516644474034
E01000187,70.0,39.637599093997736
E01000192,221.0,109.297725024728
E01000195,134.0,66.76631788739412
E01000196,239.0,119.02390438247012
E01000285,71.0,51.37481910274964
E01000298,182.0,94.20289855072464
E01000315,91.0,51.470588235294116
E01000323,402.0,177.1705597179374
E01000116,81.0,46.63212435233161
E01000214,116.0,65.9090909090909
E01000231,100.0,49.925112331502746
E01000235,98.0,53.9647577092511
E01000243,271.0,143.31041776837654
E01000270,70.0,46.14370468029005
E01000302,146.0,68.90042472864559
E01000322,161.0,87.31019522776573
E01000200,76.0,39.175257731958766
E01000203,224.0,122.80701754385964
E01000229,85.0,48.104131295981894
E01000232,62.0,31.265758951084216
E01000247,62.0,35.147392290249435
E01000271,85.0,53.79746835443038
E01000303,57.0,34.27540589296452
E01000318,84.0,44.1408302679979
E01000136,67.0,42.97626683771649
E01000141,477.0,209.85481742190936
E01000159,91.0,49.78118161925602
E01000160,245.0,123.86248736097068
E01000173,58.0,32.40223463687151
E01000201,73.0,46.1441213653603
E01000204,82.0,47.20782959124928
E01000237,214.0,100.09354536950421
E01000278,32.0,21.178027796161484
E01000296,187.0,104.46927374301676
E01000316,249.0,100.6060606060606
E01000161,142.0,58.99459908599917
E01000166,56.0,34.146341463414636
E01000194,262.0,142.46873300706906
E01000199,58.0,35.45232273838631
E01000208,84.0,51.09489051094891
E01000209,72.0,47.93608521970705
E01000248,302.0,169.75829117481732
E01000284,89.0,50.36785512167515
E01000301,48.0,31.578947368421055
E01000139,85.0,55.483028720626635
E01000167,87.0,63.923585598824396
E01000186,45.0,26.785714285714285
E01000198,118.0,57.14285714285714
E01000222,101.0,58.280438545874205
E01000223,278.0,201.30340333091962
E01000234,67.0,36.83342495876855
E01000274,102.0,52.17391304347826
E01000121,96.0,64.08544726301736
E01000123,97.0,55.08233957978422
E01000164,198.0,106.56620021528525
E01000178,99.0,54.48541552008806
E01000184,136.0,82.67477203647417
E01000193,456.0,238.7434554973822
E01000210,82.0,52.196053469127946
E01000213,54.0,38.43416370106761
E01000239,102.0,50.54509415262636
E01000240,105.0,59.96573386636208
E01000288,57.0,34.73491773308958
E01000119,67.0,39.36545240893067
E01000212,57.0,38.280725319006045
E01000230,66.0,35.350830208891274
E01000233,99.0,52.547770700636946
E01000241,106.0,59.08584169453734
E01000268,271.0,136.86868686868686
E01000273,120.0,77.56948933419523
E01000283,43.0,30.604982206405694
E01000307,788.0,480.4878048780488
E01000129,457.0,252.2075055187638
E01000135,103.0,63.73762376237624
E01000175,60.0,38.26530612244898
E01000211,403.0,179.91071428571428
E01000221,276.0,201.16618075801748
E01000244,256.0,152.3809523809524
E01000272,34.0,25.718608169440245
E01000275,53.0,30.867792661619106
E01000172,57.0,33.391915641476274
E01000207,103.0,65.52162849872774
E01000257,565.0,302.4625267665953
E01000308,85.0,49.824150058616645
E01033925,113.0,49.30191972076789
E01000118,79.0,37.019681349578256
E01000264,239.0,131.6079295154185
E01000266,57.0,37.79840848806366
E01000310,185.0,88.38987099856665
E01000250,268.0,100.75187969924812
E01000276,39.0,26.10441767068273
E01000280,57.0,41.78885630498534
E01000249,31.0,20.367936925098554
E01000282,69.0,38.03748621830209
E01000256,82.0,43.455219925808166
E01000260,126.0,61.04651162790697
E01000261,65.0,38.667459845330164
E01000305,251.0,135.67567567567568
E01000259,106.0,38.95626607864756
E01000206,88.0,57.21716514954486
E01000255,78.0,55.714285714285715
E01000228,77.0,50.72463768115942
E01000258,69.0,39.04923599320883
E01000188,118.0,74.63630613535736
E01000246,59.0,38.16300129366106
E01000254,55.0,34.46115288220551
E01000253,77.0,46.72330097087379
E01000290,87.0,53.90334572490706
E01000279,72.0,47.650562541363335
E01000373,82.0,133.55048859934854
E01000411,39.0,27.310924369747898
E01000438,65.0,37.94512551079977
E01000452,40.0,27.739251040221916
E01000456,25.0,16.75603217158177
E01000464,99.0,63.09751434034416
E01000426,65.0,39.2512077294686
E01033790,160.0,88.25151682294539
E01000368,84.0,53.06380290587492
E01000396,32.0,22.82453637660485
E01000401,90.0,48.283261802575105
E01000431,103.0,55.73593073593074
E01000347,45.0,30.364372469635626
E01000357,30.0,20.449897750511248
E01000370,65.0,39.926289926289925
E01000419,41.0,30.642750373692078
E01000423,27.0,15.863689776733255
E01000453,92.0,61.048440610484406
E01000463,30.0,23.13030069390902
E01000326,71.0,53.544494720965304
E01000366,54.0,31.896042528056704
E01000409,26.0,15.31213191990577
E01000410,60.0,36.27569528415962
E01000415,28.0,18.817204301075268
E01000416,160.0,96.73518742442563
E01000435,81.0,57.569296375266525
E01000454,119.0,73.63861386138613
E01000455,54.0,30.59490084985836
E01000337,77.0,44.17670682730924
E01000341,40.0,25.624599615631006
E01000422,72.0,38.03486529318542
E01000446,30.0,19.206145966709347
E01000342,39.0,24.059222702035783
E01000355,31.0,19.018404907975462
E01000371,50.0,30.637254901960784
E01000393,97.0,58.15347721822542
E01000395,45.0,31.12033195020747
E01000436,26.0,15.002885170225042
E01000437,45.0,33.01540719002201
E01000439,128.0,88.88888888888889
E01000441,126.0,76.64233576642336
E01000450,83.0,44.50402144772118
E01000459,82.0,44.39631835408771
E01000467,105.0,56.33047210300429
E01000325,37.0,22.699386503067487
E01000345,22.0,16.28423390081421
E01000348,29.0,19.07894736842105
E01000364,57.0,35.46981953951462
E01000369,53.0,32.33679072605247
E01000413,75.0,54.74452554744526
E01000440,27.0,18.776077885952713
E01000443,31.0,24.2566510172144
E01000451,34.0,19.585253456221196
E01000333,192.0,104.57516339869281
E01000354,70.0,46.35761589403974
E01000372,92.0,55.38832028898254
E01000384,56.0,32.09169054441261
E01000392,432.0,230.15450186467768
E01000404,211.0,87.04620462046205
E01000424,54.0,31.95266272189349
E01000465,100.0,58.85815185403178
E01000469,97.0,53.38470005503577
E01000336,179.0,86.80892337536372
E01000380,81.0,47.42388758782201
E01000394,88.0,56.957928802589
E01000425,31.0,17.543859649122805
E01000458,36.0,25.157232704402517
E01000470,193.0,141.3919413919414
E01000327,48.0,30.18867924528302
E01000332,50.0,30.656039239730227
E01000340,54.0,35.43307086614173
E01000343,66.0,41.587901701323254
E01000349,38.0,22.974607013301085
E01000356,186.0,112.4546553808948
E01000379,109.0,61.40845070422535
E01000398,59.0,36.64596273291926
E01000402,69.0,44.57364341085272
E01000414,204.0,112.27297743533296
E01000427,86.0,39.287345820009136
E01032566,102.0,54.72103004291846
E01000334,69.0,42.1760391198044
E01000358,97.0,57.63517528223411
E01000365,152.0,85.77878103837472
E01000367,128.0,73.60552041403105
E01000391,72.0,41.811846689895475
E01000412,73.0,39.93435448577681
E01000420,52.0,32.994923857868024
E01000449,49.0,32.775919732441466
E01000330,293.0,181.0877626699629
E01000353,40.0,23.65464222353637
E01000362,676.0,423.0287859824781
E01000421,27.0,17.774851876234365
E01000442,69.0,42.15027489309713
E01000461,38.0,23.45679012345679
E01000339,46.0,29.468289557975655
E01000360,499.0,290.96209912536443
E01000387,35.0,22.123893805309734
E01000388,62.0,40.70912672357189
E01000399,46.0,28.589185829707894
E01000429,127.0,76.69082125603865
E01000433,169.0,85.35353535353535
E01033791,328.0,120.58823529411765
E01000338,69.0,34.866093986862055
E01000351,40.0,24.783147459727388
E01000375,163.0,85.87987355110643
E01000406,253.0,151.04477611940297
E01000407,84.0,53.742802303262955
E01000418,103.0,50.53974484789009
E01000460,35.0,27.110766847405113
E01000329,124.0,83.84043272481406
E01000344,59.0,37.84477228992944
E01000382,62.0,39.56604977664327
E01000457,328.0,162.05533596837947
E01000346,45.0,26.706231454005934
E01000352,103.0,60.695344725987034
E01000359,68.0,52.713178294573645
E01000389,50.0,28.425241614553723
E01000390,66.0,51.482059282371296
E01000400,68.0,42.92929292929293
E01000350,86.0,56.80317040951123
E01000361,56.0,34.80422622747048
E01000385,169.0,85.39666498231429
E01000331,89.0,55.24518932340161
E01000363,43.0,28.36411609498681
E01000448,27.0,19.67930029154519
E01000468,132.0,42.78768233387358
E01000417,113.0,64.05895691609977
E01000328,68.0,45.1527224435591
E01000386,135.0,87.83344176968119
E01000428,275.0,169.857936998147
E01000374,171.0,106.2111801242236
E01000377,48.0,31.957390146471372
E01000405,154.0,105.26315789473684
E01000444,67.0,39.50471698113208
E01000462,238.0,137.25490196078434
E01000403,476.0,216.9553327256153
E01000445,70.0,42.19409282700422
E01000376,101.0,63.32288401253919
E01000408,139.0,77.05099778270511
E01000434,113.0,67.46268656716418
E01000335,463.0,208.08988764044943
E01000430,96.0,46.647230320699705
E01000447,134.0,74.90217998882056
E01000381,92.0,54.66428995840761
E01000466,170.0,93.92265193370166
E01000383,69.0,45.7863304578633
E01000471,96.0,60.529634300126105
E01000509,131.0,86.2977602108037
E01000522,117.0,60.52767718572168
E01000532,89.0,51.95563339171045
E01000546,174.0,103.88059701492537
E01000547,136.0,77.22884724588303
E01000549,97.0,49.59100204498978
E01000552,82.0,48.86769964243146
E01000556,246.0,114.25917324663261
E01000559,171.0,113.24503311258279
E01000561,113.0,62.465450525152015
E01000584,63.0,38.36784409257003
E01000585,54.0,29.867256637168143
E01000599,140.0,118.74469889737065
E01000603,90.0,59.016393442622956
E01000611,57.0,41.48471615720524
E01000616,108.0,60.94808126410835
E01000637,120.0,72.50755287009063
E01033485,200.0,91.36592051164915
E01033941,164.0,65.96942880128721
E01000505,129.0,74.48036951501155
E01000508,308.0,142.26327944572748
E01000523,290.0,112.70890011659542
E01000531,224.0,104.18604651162791
E01000544,239.0,155.19480519480518
E01000545,319.0,175.9514616657474
E01000548,458.0,212.92422129242215
E01000551,189.0,77.07993474714519
E01000553,145.0,63.904803878360504
E01000570,93.0,55.225653206650826
E01000572,39.0,26.06951871657754
E01000579,63.0,40.33290653008962
E01000593,72.0,32.936870997255255
E01000629,65.0,33.643892339544514
E01033455,221.0,164.06829992576095
E01033933,91.0,31.498788508134304
E01000483,155.0,83.64813815434431
E01000513,70.0,42.944785276073624
E01000517,260.0,164.4528779253637
E01000526,214.0,93.98331137461572
E01000550,280.0,157.2150477259966
E01000557,103.0,55.080213903743314
E01000558,122.0,79.01554404145078
E01000560,94.0,56.05247465712581
E01000567,67.0,49.37361827560796
E01000574,50.0,36.04902667627974
E01000581,65.0,43.24683965402528
E01000592,117.0,73.0793254216115
E01000602,119.0,78.75579086697552
E01000606,60.0,33.5946248600224
E01000607,72.0,31.551270815074492
E01000619,85.0,54.90956072351421
E01000639,95.0,52.74847307051638
E01000642,453.0,202.41286863270778
E01000644,148.0,76.01438109912687
E01033457,160.0,92.53903990746096
E01033935,447.0,162.7822286962855
E01000490,181.0,106.09613130128957
E01000493,54.0,33.54037267080745
E01000504,128.0,74.11696583671106
E01000514,31.0,20.156046814044213
E01000520,71.0,41.08796296296296
E01000521,327.0,140.82687338501293
E01000530,63.0,35.15625
E01000555,53.0,33.16645807259074
E01000594,173.0,100.7571345369831
E01000595,134.0,80.04778972520909
E01000612,87.0,55.98455598455598
E01000613,113.0,61.78239475123018
E01000617,224.0,119.02231668437832
E01000632,172.0,73.00509337860781
E01000640,344.0,135.3797717434081
E01033930,119.0,56.532066508313534
E01000488,93.0,57.83582089552239
E01000492,50.0,37.397157816005986
E01000512,100.0,53.87931034482758
E01000528,105.0,67.69825918762089
E01000541,75.0,52.557813594954446
E01000569,38.0,25.83276682528892
E01000573,49.0,30.02450980392157
E01000583,229.0,104.94958753437214
E01000636,257.0,123.02537099090475
E01000641,185.0,88.6015325670498
E01000485,50.0,35.714285714285715
E01000494,79.0,46.6903073286052
E01000507,116.0,71.29686539643517
E01000510,368.0,214.20256111757857
E01000525,133.0,64.65726786582401
E01000527,155.0,72.29477611940298
E01000534,81.0,47.78761061946903
E01000554,84.0,43.143297380585516
E01000604,104.0,60.115606936416185
E01000605,153.0,95.03105590062113
E01000634,170.0,63.3147113594041
E01000511,132.0,82.1917808219178
E01000533,246.0,108.75331564986737
E01000566,53.0,34.868421052631575
E01000580,248.0,125.44258978249873
E01000582,73.0,41.857798165137616
E01000621,133.0,75.2262443438914
E01000623,118.0,67.85508913168488
E01000627,187.0,85.62271062271063
E01000474,91.0,40.73410922112802
E01000495,214.0,132.50773993808048
E01000501,83.0,44.792228818132756
E01000516,192.0,114.97005988023952
E01000524,690.0,250.9090909090909
E01000535,113.0,50.31166518254675
E01000565,64.0,39.628482972136226
E01000571,105.0,59.38914027149321
E01000626,133.0,87.1559633027523
E01000476,151.0,84.8314606741573
E01000497,177.0,108.19070904645477
E01000498,94.0,56.626506024096386
E01000506,265.0,142.85714285714286
E01000577,135.0,56.81818181818181
E01000609,99.0,47.43651173933876
E01000618,100.0,65.96306068601584
E01000628,170.0,86.86765457332652
E01000633,338.0,150.22222222222223
E01033931,384.0,127.70202859993348
E01000478,151.0,84.49916060436486
E01000479,72.0,43.74240583232078
E01000480,158.0,88.31749580771381
E01000503,144.0,71.35777998017839
E01000515,141.0,75.2
E01000631,286.0,137.23608445297506
E01000472,296.0,186.86868686868686
E01000484,100.0,64.89292667099286
E01000502,128.0,74.63556851311954
E01000536,172.0,105.7160417947142
E01000562,60.0,40.32258064516129
E01000578,254.0,126.74650698602794
E01000587,68.0,40.7673860911271
E01033456,204.0,86.25792811839324
E01000564,113.0,67.94948887552616
E01000568,519.0,171.62698412698413
E01000590,59.0,32.90574456218628
E01000625,84.0,53.2994923857868
E01000630,504.0,195.1975213013168
E01000473,224.0,95.07640067911714
E01000543,162.0,104.78654592496765
E01000596,127.0,71.3884204609331
E01000610,120.0,55.78800557880056
E01000620,98.0,57.47800586510264
E01000624,61.0,35.672514619883046
E01000491,107.0,52.502453385672226
E01000638,220.0,101.33578995854445
E01000475,252.0,118.64406779661017
E01000477,328.0,145.71301643713906
E01000489,81.0,54.253181513730745
E01000540,30.0,21.27659574468085
E01000586,424.0,159.33859451334084
E01000589,302.0,145.9642339294345
E01000591,223.0,101.78000912825195
E01000538,57.0,38.56562922868741
E01000539,60.0,37.92667509481669
E01000575,173.0,86.06965174129354
