lsoa_code,lsoa21nm,msoa21cd,msoa21nm,lad22cd,lad22nm,dpi_score,dpi_ci_lower,dpi_ci_upper,imd_score,imd_income_score,imd_employ_score,imd_edu_score,imd_health_score,imd_crime_score,imd_barriers_score,imd_livenv_score,imd_pop2015,bb_q_dl_core,bb_q_ul_core,bb_q_sfu_core,crime_count_window,crime_rate_per_1000_window,crime_rate_per_1000_window_log1p,pct_no_qual,pct_level4plus,pct_low_skill,risk_edu_low,risk_edu_highskill_inverse,pct_disabled,pct_limited_a_lot,pct_limited_a_little,pct_long_term_not_limited,pct_no_long_term_condition,risk_disability_limited,fuel_poverty_pct,risk_fuel_poverty,rDERI_score_0_10
E01000084,0.0,0.0,0.0,0.0,0.0,-0.4505747721211432,,,1.6824651210815031,1.2293015629276371,1.149606805266889,2.385887815642365,1.0269296059249868,1.8438085380419347,1.2122221243751854,-0.0576831347552112,-1.1925423752190032,1.0255146618473792,0.8110623210886769,0.42480161650309917,-0.0019121889718897555,0.2005807963738998,0.9023909640833524,1.8056896706742136,-1.3322172121563018,1.7682217211494178,1.7682217211494178,1.3322172121563023,0.5601742402670242,1.0161073454793703,-0.2349606669230645,-0.9680714041233892,-0.08471216566715145,0.5601742402670242,2.056554959900952,2.056554959900952,0.17948038066325003
E01000089,0.0,0.0,0.0,0.0,0.0,0.9395268030840297,,,0.6869734558890349,0.2631628218572944,0.0995952459569956,1.222335779764512,0.3267285876815716,-0.1202672231543202,1.6045676833241305,1.0859695500093798,0.21222004770200034,0.8542717691530984,0.8459840307834976,0.42480161650309917,-0.13210755158639673,-0.15544212800619892,-0.027405239735721173,1.1458092526435706,-1.0431821572633249,1.2263747159924179,1.2263747159924179,1.0431821572633264,-1.314904235577111,-0.5701379013254922,-1.9694470373717066,-0.6721588894501331,1.4984036738477184,-1.314904235577111,2.1070168898512716,2.1070168898512716,-0.04740168125965934
E01000097,0.0,0.0,0.0,0.0,0.0,-0.5084956710880254,,,1.5167180991088292,1.14989289927802,0.9353187319383397,1.9931526205772365,1.6958208225396314,0.36899807807224694,1.5883482698458649,-0.05473676281152978,0.04064601131470219,-0.5707251622019269,0.3807194062340447,0.38321481588137,-0.12053463046510723,-0.12795876154435676,0.06922026943782653,1.694134772279836,-1.3756538927318336,1.5801593731140429,1.5801593731140429,1.375653892731835,0.5212296804346148,0.9214080239417026,-0.18521064396491832,-0.4464216992700059,-0.27934761221174037,0.5212296804346148,2.1133246310950615,2.1133246310950615,1.888675648969004
E01000113,0.0,0.0,0.0,0.0,0.0,0.47615961134897206,,,0.34740314509230463,0.21022371275754956,-0.13612163470440902,0.39300510845780146,0.37227011732341975,0.7898714554714443,1.0865729971764644,-0.20398891658364157,-0.25960855236306957,-0.17510606805214912,0.5537161834914626,0.42480161650309917,-0.17261277551091003,-0.16357092288466263,-0.05723485664917369,0.4242805467679766,-0.8414578973802063,0.5579427480713534,0.5579427480713534,0.8414578973802073,-0.8694477992996548,-0.6673301705317888,-0.8989711754000983,-1.058690493730389,1.261876213957859,-0.8694477992996548,1.9398617468908372,1.9398617468908372,-0.28670680564226386
E01034470,0.0,0.0,0.0,0.0,0.0,0.5340805103158542,,,0.38622429143474146,-0.21328916004040888,-0.07183521270584405,0.945223110821292,0.2626858116227226,1.1107874057383322,0.8347614702005975,0.4593130672376381,0.19077329315358807,1.254692065901781,0.636453772614575,-0.29351584878131715,-0.2912352170041275,-0.3312991158266742,-0.8633278349222256,1.0938464835173662,-0.9361624776355926,1.164750308209439,1.164750308209439,0.9361624776355936,-0.576630291572198,-0.4621579823578367,-0.5690213561266779,-0.890696702217498,0.9201139573394205,-0.576630291572198,1.7159369327362928,1.7159369327362928,-0.06926017609884254
E01000012,0.0,0.0,0.0,0.0,0.0,1.576656691719734,,,1.2143169709803894,1.361649335676999,0.18531047528841557,0.6731287806854463,0.46619952220973154,0.4987673694369995,2.5544299169595575,0.7108595719294393,0.5982616295734212,-1.3597227892886605,-2.7171048722326367,0.38321481588137,0.04437949551326828,-0.0018979185660636614,0.4460398861805105,0.5250249541655218,-0.526898256801107,0.6620726917244367,0.6620726917244367,0.5268982568011086,-0.8765314252869287,-0.6799893407391652,-0.8962637868263471,-1.874180323188913,1.6282643091979312,-0.8765314252869287,-0.3246173596297682,-0.3246173596297682,-0.08367848618417403
E01000017,0.0,0.0,0.0,0.0,0.0,-0.04512847935296781,,,1.608034979985247,1.5072318857012974,1.7496134105868288,0.986774956146353,1.5335791231905471,0.10419857812525181,1.4685504500412028,-0.13557784301628875,-0.7609264399322063,1.2582129478076451,0.8459840307834976,0.42480161650309917,-0.21022476915510094,-0.16680453379189947,-0.06926996596789302,1.3941301413453482,-1.2148153850912211,1.5362512822691143,1.5362512822691143,1.2148153850912227,0.9388244627046228,1.0896618016823176,0.4580557541791183,-0.34249021779792826,-0.7068755459644444,0.9388244627046228,2.0344778655476867,2.0344778655476867,0.9929706750425695
E01000024,0.0,0.0,0.0,0.0,0.0,0.12863421754767881,,,0.7210222627283825,0.2499280445823582,0.27102570461983555,1.629021956714142,0.9201916458269053,-0.02381707416700426,1.4454531840120262,0.0652358197702481,-0.7099903978797272,0.7662497215065055,0.7251011895321963,0.42480161650309917,-0.20733153887477856,-0.16770271111304497,-0.07263029208153109,1.1725980030696,-1.1944719714806584,1.3533629238451201,1.3533629238451201,1.1944719714806598,0.3691887064192901,0.8336705705734463,-0.38263789972842055,-0.8631834628241106,0.04354585266450614,0.3691887064192901,2.293095256543076,2.293095256543076,0.008760297303848386
E01000038,0.0,0.0,0.0,0.0,0.0,-1.0297837617899652,,,-0.16856017579937585,-0.1206457191158554,-0.17897924937011903,0.565535596655337,0.3993104005482671,-0.09396263706687039,-0.37758836004196017,-0.19883276568219901,-0.9485855422308137,0.9522163021707619,0.8051524932941688,0.42480161650309917,-0.13500078186671913,-0.0392834821965902,0.3439254973226582,1.0975090689192952,-1.2783997821810518,1.214035294830662,1.214035294830662,1.2783997821810529,0.1837761984551205,0.22306964793874465,0.07609913896245608,-0.28821797570328533,-0.040756915789133416,0.1837761984551205,0.38184965967471046,0.38184965967471046,0.19335467608046392
E01000040,0.0,0.0,0.0,0.0,0.0,-0.682258367988672,,,1.2045887404548614,1.083719012903339,0.7638882732754998,1.833167979398137,0.7664889832856677,0.6127539091492821,1.4554106720334936,0.014963348481183936,-0.2381617978146573,0.3139764366896479,0.7374581021934407,0.42480161650309917,-0.09738878822252821,-0.07361732057283779,0.24351356832954774,2.265306390280778,-1.2907399489735023,1.8617235519467212,1.8617235519467212,1.2907399489735039,-0.24647789870828815,0.29078163868138995,-0.921503684148568,-1.839284018869227,1.0370295409039578,-0.24647789870828815,1.5771666253729133,1.5771666253729133,0.7017385052693896
E01000041,0.0,0.0,0.0,0.0,0.0,0.2444760154814432,,,1.0728905253215353,0.47491925825627346,0.37816974128411024,2.0875977569320243,1.042584506739372,0.30586707146236725,1.7433565885305615,0.3652133132863129,-0.12020464779838982,0.9278902090029757,0.8373879176278497,0.42480161650309917,-0.26230291420090374,-0.281940459143687,-0.577534118137846,1.432705645511152,-1.1036035684644026,1.3485940868792512,1.3485940868792512,1.103603568464403,-0.2524174487907774,-0.3193991353952335,-0.08644919449364952,-1.2868019120613519,0.7986215862627885,-0.2524174487907774,2.050247218657162,2.050247218657162,0.3689142208826278
E01000043,0.0,0.0,0.0,0.0,0.0,-0.2768120752204966,,,0.6050177024994455,0.1440498263828685,-0.05040640537298905,1.5936928515102262,0.608516802340507,0.5548838197568924,1.159765666860033,0.43205912675858504,-0.7609264399322063,0.23731723519379663,-0.32657952935412526,-1.5127652306456567,-0.25940968392058134,-0.23454423666846386,-0.34686575982068385,1.202333185724979,-0.9677385192281066,1.1726024374235957,1.1726024374235957,0.9677385192281072,-0.00853037209825346,0.35026615567700753,-0.5044262132549027,-1.134972102146646,0.5087129099514773,-0.00853037209825346,1.8200146632588277,1.8200146632588277,0.3280892253050023
E01000050,0.0,0.0,0.0,0.0,0.0,-0.7981001659224365,-0.9671324351808158,-0.9234321513374509,1.2131238861046174,0.5278583673560183,0.5710290072798051,0.9609806946764479,1.414032607880696,0.8459879057913374,1.681455915572368,0.6838818538201064,0.35698564090378315,-0.305698778742367,-0.15976120842732924,0.42480161650309917,-0.18418569663219952,-0.22291999563742565,-0.2953808190554911,0.7535707941036089,-0.6372947821290882,0.7129930232129651,0.7129930232129651,0.6372947821290893,-0.4663551089504327,-0.049849429390772505,-0.9101262684719124,-0.8068602205717554,0.7823276733842102,-0.4663551089504327,1.7979375689055626,1.7979375689055626,0.6766740395458938
E01000058,0.0,0.0,0.0,0.0,0.0,1.1712103989515585,,,0.9434867041800786,0.8322582446795512,0.6353154292783701,1.2824554786768587,0.7551036008752057,0.17609778009761468,1.5016052040918462,-0.12443687410424317,0.5955807852548697,0.18903847572702923,0.11441898409969592,-2.149169300766063,-0.18129246635187715,-0.23465065267926663,-0.3473454480247836,1.0307801798625025,-1.0653892353393704,1.2533518885514299,1.2533518885514299,1.0653892353393712,0.2720387839956126,0.3291740705605125,0.11407768097881013,-0.6822880733733746,0.05249774899148456,0.2720387839956126,1.7443217683333478,1.7443217683333478,0.2757680910272581
E01000076,0.0,0.0,0.0,0.0,0.0,0.0707133185807966,,,1.354917434802171,0.9513712401539768,1.299608456596874,2.321050878251086,0.683944960809818,0.05158940595035207,1.8731118963566908,-0.1970833573406383,0.662601893218658,1.2239643692687883,0.8128531779961035,0.42480161650309917,-0.18129246635187715,-0.23859121624489935,-0.3652184322450677,2.282635360477988,-1.335026593076082,1.9213111441991528,1.9213111441991528,1.3350265930760836,1.0111755971004825,1.1673940947554515,0.5020278257061966,-0.9353485474272379,-0.5113441052144108,1.0111755971004825,2.0975552779855873,2.0975552779855873,0.5565787608531303
E01000081,0.0,0.0,0.0,0.0,0.0,-0.10304937831985,,,0.8374857017556938,0.3425714855069117,0.6138866219455151,1.795028604462091,0.8661110793772105,-0.11500630593683023,1.241581315861161,0.33123796181073656,0.08353952041152672,0.9016436347956281,0.8137486064498175,0.42480161650309917,-0.2854487564434827,-0.3197634683626003,-0.7914317950449854,0.9072542509430691,-1.2371345121276494,1.1886318058764584,1.1886318058764584,1.23713451212765,-0.15066352962408558,-0.3171619819648325,0.12413111007467872,-0.9971329621682227,0.5777796962252931,-0.15066352962408558,1.6339362965670232,1.6339362965670232,0.3054279993475888
E01000082,0.0,0.0,0.0,0.0,0.0,-0.7401792669555542,,,0.588498065757983,0.2896323764071668,0.5496001999469502,1.8051656488529872,0.38792501813780506,-0.8392592428779493,1.1859425683597666,0.07784997465413422,0.41060252727481383,0.972061272912903,0.49031984896855746,0.42480161650309917,-0.14657370298800862,-0.1861342511212742,-0.14332576559904614,1.2826135544492965,-1.2161214563200657,1.0021569056653272,1.0021569056653272,1.2161214563200662,0.48927786326203004,0.5476712159697449,0.2668014334677385,-1.158552285618083,0.06415130626635974,0.48927786326203004,1.4100114824124783,1.4100114824124783,0.3062663084710021
E01000085,0.0,0.0,0.0,0.0,0.0,-0.2768120752204966,-0.30014454884922126,-0.3386730053717847,1.2546983052372984,0.6999104719301891,0.7853170806083548,2.327675085476821,0.22283697318610549,1.3650650712503478,1.490107898335101,0.3042602437014036,0.07817783177442365,0.6539015806921271,0.47957470752399795,0.42480161650309917,-0.10028201850285058,-0.10812569426926141,0.1352319533431266,1.5444650690825643,-1.297847957619552,1.5559819781036652,1.5559819781036652,1.2978479576195532,0.29995156664169004,0.3474989343086349,0.14724290365206524,-1.6708808692100505,0.4632995906072789,0.29995156664169004,2.2205562322394923,2.2205562322394923,0.44642168865173837
